review_id,text
1GVnTlLTCeR6Ew8z2D1EFw,"What can I say, I'm a sucker for Pei Wei.  When we lived in California, I heard the place was shut down.  Glad to move back and see it open.  

Take out rocks, call ahead.  They remember your phone number and name, so when you call they already know you.  They also save your last order to ask if you want the same, or to add anything to it... Nice touch.  I think I eat there too much! 

The only thing I don't like, and I think I'm the only one who doesn't like it, is the soda machine.  Only because I always get a soda after someone has pumped out some nasty combination of orange soda and root beer, then I can taste it in my coke.  Wish they had some filter system.  Otherwise, I could eat here daily.  Find me here at least once a week! :)"
lHZziOQQYBGuyx11nCGSnA,"Took the family there last week.  Ordered fried wontons, sweet and sour beef, Mongolian beef, honey crusted chicken and pad Thai noodles.  

The Mongolian beef was delicious, however the white rice was undercooked, some of the rice was hard still and crunchy.

Honey crusted chicken also quite good, same story with the rice.  Same thing with the sweet and sour beef.

Ordered the Pad Thai without peanuts... Son is allergic to peanuts so we made it very clear we didn't want anything with nuts.  They deliver the pad Thai with peanuts all over the top.  Sent it back and they fixed it.

They brought us spring rolls which we did not order.  We said they were not ours we ordered wontons.  They bring us the wontons a few minutes later.  The wontons are less expensive than the spring rolls, we point that our to the guy at the register and with a bit of smart-alecky-ness says that he ""let us keep the spring rolls"" and ""didn't charge is for all of our drinks"" as if he did us a favor.

Overall the food was decent, the rice was terrible and the attitude of the cashier was not what I expected with a $65 food order!!

I wouldn't go back for that price and food quality but perhaps we caught them on a bad day.."
hUnVNj83RehIogPzxKkR9w,I love the food and the containers it comes in. We eat there sometimes and also carry out. My favorite is ginger beef broccoli! Thank you for the emails especially. I really appreciate it
wmoivnocytzFnsJaB-5RIA,"Pei Wei has become a favorite ""take out"" spot for both myself and my girl friend.  We drive a little further than the local Taco Bell - KFC combination fast food stop, but to eat healthier it is certainly worth our time. 

Yesterday, after our Silver Crafting Class, we drove the 2.4 miles and not only enjoyed a relaxing healthy lunch, but then purchased ""take home"" orders so we would have our evening meal in the refrigerator waiting.  (I brought my husband home an order of his favorite Kung Po Chicken with brown rice.)  

If you haven't give Pei Wei a try, stop in some time. I believe you'll enjoy it -- that is, IF, you enjoy Asian dishes."
ZUKo5tY7ZXqzF8-Uu0R8Rw,"It's just above average.  Portions are decent and cost was ok.  Got in and out fast by phoning our order in.  Good was ok, it didn't floor me but it didn't make me not want to there again."
l8cGGc6AaHCj8XomkYRzAw,"In Surprise this is probably the best Chinese offering which isnt saying a whole lot. I really wish there was an awesome offering out there in terms of Chinese food.. Mexican food, oh yeah, some very good places mostly but Asian, youre better off staying at home and cooking. 

We ordered the Asian Chicken Salad, chicken was old and had that old gross fridge taste.. Dan Dan Noodle, the noodles were over cooked and stuck together as one large soggy noodle.. Curry with Tofu, the curry had a weird perfume taste.. the honey chicken was pretty good as well as the hot and sour soup though neither made for good leftovers. 

With Surprise having so many chains it wasnt surprising to see one of these finally opening up.. a far better choice than Panda Express.. kind of sad, huh?"
kAA5n5ie00OFi0w0K53WSA,"Pei Wei is the fast food version of PF Changs. There's a long and interesting story surrounding Pei Wei and that of PF Changs. Let me just say that, a man named Paul Fleming (PF) and (Flemings) is responsible for many of the restaurants that you and I frequent. His ex wife and him went through a bitter divorce her nickname is (Flow) and she operates ""Flows,"" Chinese restaurants. Flow is Chinese and married another Caucasian man 20-25 years younger than her, who speaks fluent Chinese. Anyways, Peiwei's in my opinion is overpriced for the small amount of you receive for the consideration you give. In other words, there's no value for your consideration. Yes, I do enjoy the PeiWei Spicy chicken, extra spicy with water chestnuts, but at $12.53 for the water chestnuts and extra chicken, it's just not worth it. The rice is almost always dry and is cooked incorrectly in massive amounts, as well as being a long grain, not short grain rice. NOT WORTH THE MONEY!!!"
k53Lj6HucbPbqZWYNFoBsg,I love the lettuce wraps here. They are simply the best.  I order carry out often from here. I occasionally dine in.  My problem with the dinning in is the seating. It is always difficult to find a seat.  The place really needs to expand.  If you have a party of more than 4 most days you can hang it up.  Other than the seating I like it. Large portions of rice and noodles.  A little stingy on the meat.
ULJhNKA4iikk9fVyvfPHqA,"Just dirty ... Sometimes I wonder why we come back here. At the register the girl handed me a cup. There was particles of food on the inside. I handed it back and said ""It's dirty, I'll take a different one."" She put the dirty cup back with the other 'clean' cups. I stopped and restated ""No. It's DIRTY, you probably shouldn't give it to someone else."" (Shaking my head)"
En6K7NF2Sqxjc3NKLjx0cw,"Hot,vegan,carbo load 
You name it and they have it
Pricing is reasonable  and quality excellent 
No disappointments here
Five stars for the food 
We try to stop by monthly"
uiSS0Hd9L4krCvwX0jMugg,"I eat regularly (3-5 times a month) at Pei Wei, usually in Scottsdale or North Phoenix. My wife's doctor is across the street from this Pei Wei, so we have been stopping in when we go to her baby check ups. It is, without a doubt, the best Pei Wei I have eaten at. It is consistent, they don't get frustrated if you customize your order, and the cooks on always on point. 

Wish this location was closer!"
z30Tv_MrQzEow6WjLFmtXQ,"This Pei Wei location has such kind, welcoming staff. They are so accommodating and hospitable. 5 stars, hands down."
EvlwP4hCwnFdQyUvC6RFVQ,"Pei Wei is a fast, easy, cheaper PF Chang's - and that's what makes it great! If you like the tofu dishes at PF Chang's, you'll love Pei Wei. The food here is great. The service is exceptional. And the portions are huge! I usually end up taking about half the food home with me. Also, compared to other lunch spots near by (like Paradise Bakery), it's really not all that busy. Of course, it's not authentic Asian food, but you shouldn't be expecting that when you come here anyway."
mgNBEZoEznL5VYGAUmyAWQ,"The problem may be that I lived in the Bay Area for 30 years. There, bad restaurants expire in less that a year.  Pei Wei wouldn't last very long.  We had the Mongolian Beef and Kung Pao chicken.  The beef was in a salty, sticky sweet brown sauce that rendered it almost inedible.  The Chicken had little spice or sauce, although the pea pods were fresh.  Think Panda Express. Food is not serve family style. Food is ordered at the register and brought (eventually) to your table."
