,treatment,pageviews,calls,reservations,business_id,business_type,chain,independent,treatment_chain
663,0,633,46,40,664,chain,1,0,0
664,0,610,40,34,665,chain,1,0,0
665,0,540,44,39,666,chain,1,0,0
666,0,522,33,36,667,chain,1,0,0
667,0,642,37,46,668,chain,1,0,0
668,0,620,35,38,669,chain,1,0,0
669,0,622,33,43,670,chain,1,0,0
670,0,585,37,47,671,chain,1,0,0
671,0,611,42,39,672,chain,1,0,0
672,0,592,48,39,673,chain,1,0,0
673,0,598,50,44,674,chain,1,0,0
674,0,574,39,38,675,chain,1,0,0
675,0,542,35,34,676,chain,1,0,0
676,0,623,39,38,677,chain,1,0,0
677,0,597,40,45,678,chain,1,0,0
678,0,607,46,40,679,chain,1,0,0
679,0,656,47,49,680,chain,1,0,0
680,0,584,39,36,681,chain,1,0,0
681,0,640,42,36,682,chain,1,0,0
682,0,614,42,41,683,chain,1,0,0
683,0,561,36,35,684,chain,1,0,0
684,0,513,36,30,685,chain,1,0,0
685,0,524,38,37,686,chain,1,0,0
686,0,684,43,45,687,chain,1,0,0
687,0,614,43,45,688,chain,1,0,0
688,0,575,36,41,689,chain,1,0,0
689,0,586,37,37,690,chain,1,0,0
690,0,552,37,37,691,chain,1,0,0
691,0,512,37,33,692,chain,1,0,0
692,0,640,43,36,693,chain,1,0,0
693,0,610,33,43,694,chain,1,0,0
694,0,619,32,42,695,chain,1,0,0
695,0,575,39,37,696,chain,1,0,0
696,0,579,43,34,697,chain,1,0,0
697,0,621,32,48,698,chain,1,0,0
698,0,580,39,43,699,chain,1,0,0
699,0,592,32,30,700,chain,1,0,0
700,0,613,45,48,701,chain,1,0,0
701,0,645,37,44,702,chain,1,0,0
702,0,566,38,43,703,chain,1,0,0
703,0,619,39,41,704,chain,1,0,0
704,0,624,43,41,705,chain,1,0,0
705,0,548,38,41,706,chain,1,0,0
706,0,623,40,32,707,chain,1,0,0
707,0,623,48,42,708,chain,1,0,0
708,0,588,41,45,709,chain,1,0,0
709,0,580,26,40,710,chain,1,0,0
710,0,540,35,38,711,chain,1,0,0
711,0,624,40,49,712,chain,1,0,0
712,0,681,48,34,713,chain,1,0,0
713,0,607,41,41,714,chain,1,0,0
714,0,607,46,45,715,chain,1,0,0
715,0,626,32,43,716,chain,1,0,0
716,0,687,39,43,717,chain,1,0,0
717,0,659,41,39,718,chain,1,0,0
718,0,719,42,47,719,chain,1,0,0
719,0,593,50,33,720,chain,1,0,0
720,0,646,30,42,721,chain,1,0,0
721,0,660,53,35,722,chain,1,0,0
722,0,574,35,39,723,chain,1,0,0
723,0,629,31,49,724,chain,1,0,0
724,0,663,46,39,725,chain,1,0,0
725,0,611,42,39,726,chain,1,0,0
726,0,677,40,39,727,chain,1,0,0
727,0,630,42,37,728,chain,1,0,0
728,0,529,41,42,729,chain,1,0,0
729,0,642,49,45,730,chain,1,0,0
730,0,547,36,33,731,chain,1,0,0
731,0,632,42,42,732,chain,1,0,0
732,0,554,39,45,733,chain,1,0,0
733,0,483,26,32,734,chain,1,0,0
734,0,589,37,46,735,chain,1,0,0
735,0,651,48,42,736,chain,1,0,0
736,0,485,45,34,737,chain,1,0,0
737,0,644,35,47,738,chain,1,0,0
738,0,661,37,46,739,chain,1,0,0
739,0,599,45,35,740,chain,1,0,0
740,0,569,36,37,741,chain,1,0,0
741,0,645,32,37,742,chain,1,0,0
742,0,644,44,41,743,chain,1,0,0
743,0,672,44,47,744,chain,1,0,0
744,0,573,39,46,745,chain,1,0,0
745,0,562,36,43,746,chain,1,0,0
746,0,568,41,32,747,chain,1,0,0
747,0,576,44,38,748,chain,1,0,0
748,0,527,37,38,749,chain,1,0,0
749,0,622,39,39,750,chain,1,0,0
750,0,566,35,44,751,chain,1,0,0
751,0,520,39,42,752,chain,1,0,0
752,0,666,42,53,753,chain,1,0,0
753,0,610,30,38,754,chain,1,0,0
754,0,459,38,31,755,chain,1,0,0
755,0,595,42,42,756,chain,1,0,0
756,0,708,41,44,757,chain,1,0,0
757,0,600,38,47,758,chain,1,0,0
758,0,642,38,47,759,chain,1,0,0
759,0,551,42,39,760,chain,1,0,0
760,0,606,36,45,761,chain,1,0,0
761,0,598,36,38,762,chain,1,0,0
762,0,624,34,48,763,chain,1,0,0
763,0,547,37,43,764,chain,1,0,0
764,0,534,46,37,765,chain,1,0,0
765,0,620,34,47,766,chain,1,0,0
766,0,650,47,41,767,chain,1,0,0
767,0,599,40,38,768,chain,1,0,0
768,0,586,34,47,769,chain,1,0,0
769,0,587,44,46,770,chain,1,0,0
770,0,616,41,30,771,chain,1,0,0
771,0,584,35,29,772,chain,1,0,0
772,0,560,39,44,773,chain,1,0,0
773,0,580,31,32,774,chain,1,0,0
774,0,588,39,37,775,chain,1,0,0
775,0,630,37,43,776,chain,1,0,0
776,0,604,37,35,777,chain,1,0,0
777,0,634,40,36,778,chain,1,0,0
778,0,556,35,32,779,chain,1,0,0
779,0,629,45,41,780,chain,1,0,0
780,0,599,45,38,781,chain,1,0,0
781,0,735,50,48,782,chain,1,0,0
782,0,641,38,44,783,chain,1,0,0
783,0,552,40,38,784,chain,1,0,0
784,0,637,47,39,785,chain,1,0,0
785,0,546,38,43,786,chain,1,0,0
786,0,534,44,36,787,chain,1,0,0
787,0,569,44,38,788,chain,1,0,0
788,0,616,37,46,789,chain,1,0,0
789,0,552,42,43,790,chain,1,0,0
790,0,559,36,32,791,chain,1,0,0
791,0,605,38,29,792,chain,1,0,0
792,0,544,25,30,793,chain,1,0,0
793,0,568,47,33,794,chain,1,0,0
794,0,635,41,45,795,chain,1,0,0
795,0,604,37,41,796,chain,1,0,0
796,0,638,46,52,797,chain,1,0,0
797,0,447,41,37,798,chain,1,0,0
798,0,539,44,40,799,chain,1,0,0
799,0,541,35,45,800,chain,1,0,0
800,0,538,36,40,801,chain,1,0,0
801,0,605,37,42,802,chain,1,0,0
802,0,575,38,43,803,chain,1,0,0
803,0,608,36,29,804,chain,1,0,0
804,0,581,37,38,805,chain,1,0,0
805,0,619,48,40,806,chain,1,0,0
806,0,592,40,37,807,chain,1,0,0
807,0,612,40,26,808,chain,1,0,0
808,0,581,34,40,809,chain,1,0,0
809,0,642,37,42,810,chain,1,0,0
810,0,561,38,46,811,chain,1,0,0
811,0,586,30,33,812,chain,1,0,0
812,0,553,35,39,813,chain,1,0,0
813,0,437,33,33,814,chain,1,0,0
814,0,584,33,35,815,chain,1,0,0
815,0,546,36,41,816,chain,1,0,0
816,0,566,42,38,817,chain,1,0,0
817,0,603,46,41,818,chain,1,0,0
818,0,606,46,36,819,chain,1,0,0
819,0,645,47,46,820,chain,1,0,0
820,0,659,41,49,821,chain,1,0,0
821,0,656,49,34,822,chain,1,0,0
822,0,594,54,44,823,chain,1,0,0
823,0,629,45,39,824,chain,1,0,0
824,0,625,45,35,825,chain,1,0,0
825,0,629,46,36,826,chain,1,0,0
826,0,513,41,34,827,chain,1,0,0
827,0,548,35,40,828,chain,1,0,0
828,0,660,35,43,829,chain,1,0,0
829,0,665,40,43,830,chain,1,0,0
830,0,612,35,37,831,chain,1,0,0
831,0,553,44,33,832,chain,1,0,0
832,0,692,49,41,833,chain,1,0,0
833,0,613,44,40,834,chain,1,0,0
834,0,592,45,37,835,chain,1,0,0
835,0,724,48,49,836,chain,1,0,0
836,0,623,52,39,837,chain,1,0,0
837,0,633,47,48,838,chain,1,0,0
838,0,685,41,38,839,chain,1,0,0
839,0,623,38,34,840,chain,1,0,0
840,0,632,43,37,841,chain,1,0,0
841,0,469,32,28,842,chain,1,0,0
842,0,478,36,38,843,chain,1,0,0
843,0,548,39,30,844,chain,1,0,0
844,0,590,45,39,845,chain,1,0,0
845,0,622,51,50,846,chain,1,0,0
846,0,593,36,39,847,chain,1,0,0
847,0,669,46,37,848,chain,1,0,0
848,0,534,36,34,849,chain,1,0,0
849,0,521,37,40,850,chain,1,0,0
850,0,600,37,51,851,chain,1,0,0
851,0,627,45,49,852,chain,1,0,0
852,0,636,46,42,853,chain,1,0,0
853,0,605,36,39,854,chain,1,0,0
854,0,567,44,43,855,chain,1,0,0
855,0,559,44,38,856,chain,1,0,0
856,0,570,40,41,857,chain,1,0,0
857,0,613,43,43,858,chain,1,0,0
858,0,607,36,36,859,chain,1,0,0
859,0,579,40,45,860,chain,1,0,0
860,0,645,49,44,861,chain,1,0,0
861,0,548,34,39,862,chain,1,0,0
862,0,610,48,35,863,chain,1,0,0
863,0,582,48,43,864,chain,1,0,0
864,0,609,35,56,865,chain,1,0,0
865,0,602,44,41,866,chain,1,0,0
866,0,591,39,40,867,chain,1,0,0
867,0,679,45,41,868,chain,1,0,0
868,0,543,44,40,869,chain,1,0,0
869,0,622,46,40,870,chain,1,0,0
870,0,625,50,42,871,chain,1,0,0
871,0,647,42,40,872,chain,1,0,0
872,0,679,40,48,873,chain,1,0,0
873,0,729,40,51,874,chain,1,0,0
874,0,650,45,42,875,chain,1,0,0
875,0,678,36,50,876,chain,1,0,0
876,0,637,45,45,877,chain,1,0,0
877,0,555,40,37,878,chain,1,0,0
878,0,583,36,44,879,chain,1,0,0
879,0,622,44,40,880,chain,1,0,0
880,0,569,37,35,881,chain,1,0,0
881,0,608,42,43,882,chain,1,0,0
882,0,665,39,53,883,chain,1,0,0
883,0,601,46,41,884,chain,1,0,0
884,0,608,41,41,885,chain,1,0,0
885,0,507,41,41,886,chain,1,0,0
886,0,644,45,36,887,chain,1,0,0
887,0,588,42,31,888,chain,1,0,0
888,0,576,44,39,889,chain,1,0,0
889,0,606,30,41,890,chain,1,0,0
890,0,645,49,39,891,chain,1,0,0
891,0,537,29,35,892,chain,1,0,0
892,0,618,33,44,893,chain,1,0,0
893,0,603,42,35,894,chain,1,0,0
894,0,620,41,38,895,chain,1,0,0
895,0,559,48,30,896,chain,1,0,0
896,0,534,39,29,897,chain,1,0,0
897,0,674,47,51,898,chain,1,0,0
898,0,578,33,32,899,chain,1,0,0
899,0,603,30,36,900,chain,1,0,0
900,0,645,46,45,901,chain,1,0,0
901,0,525,35,33,902,chain,1,0,0
902,0,610,46,36,903,chain,1,0,0
903,0,552,36,37,904,chain,1,0,0
904,0,675,43,41,905,chain,1,0,0
905,0,601,46,43,906,chain,1,0,0
906,0,542,36,40,907,chain,1,0,0
907,0,630,34,41,908,chain,1,0,0
908,0,635,44,44,909,chain,1,0,0
909,0,614,39,46,910,chain,1,0,0
910,0,657,35,41,911,chain,1,0,0
911,0,565,38,47,912,chain,1,0,0
912,0,604,43,46,913,chain,1,0,0
913,0,581,40,42,914,chain,1,0,0
914,0,581,31,34,915,chain,1,0,0
915,0,597,39,41,916,chain,1,0,0
916,0,589,43,46,917,chain,1,0,0
917,0,632,41,43,918,chain,1,0,0
918,0,696,50,44,919,chain,1,0,0
919,0,613,37,39,920,chain,1,0,0
920,0,651,37,39,921,chain,1,0,0
921,0,534,38,44,922,chain,1,0,0
922,0,550,44,37,923,chain,1,0,0
923,0,471,41,38,924,chain,1,0,0
924,0,694,46,44,925,chain,1,0,0
925,0,577,36,38,926,chain,1,0,0
926,0,638,41,46,927,chain,1,0,0
927,0,560,42,39,928,chain,1,0,0
928,0,614,39,34,929,chain,1,0,0
929,0,485,39,34,930,chain,1,0,0
930,0,572,43,30,931,chain,1,0,0
931,0,660,46,42,932,chain,1,0,0
932,0,539,37,36,933,chain,1,0,0
933,0,596,36,36,934,chain,1,0,0
934,0,592,38,45,935,chain,1,0,0
935,0,639,43,35,936,chain,1,0,0
936,0,630,32,39,937,chain,1,0,0
937,0,584,41,48,938,chain,1,0,0
938,0,519,33,36,939,chain,1,0,0
939,0,534,34,43,940,chain,1,0,0
940,0,463,32,29,941,chain,1,0,0
941,0,639,39,40,942,chain,1,0,0
942,0,618,35,40,943,chain,1,0,0
943,0,529,30,44,944,chain,1,0,0
944,0,637,42,42,945,chain,1,0,0
945,0,553,39,32,946,chain,1,0,0
946,0,626,41,45,947,chain,1,0,0
947,0,666,40,45,948,chain,1,0,0
948,0,650,47,39,949,chain,1,0,0
949,0,638,36,37,950,chain,1,0,0
950,0,680,43,47,951,chain,1,0,0
951,0,614,43,44,952,chain,1,0,0
952,0,498,37,46,953,chain,1,0,0
953,0,623,42,42,954,chain,1,0,0
954,0,589,34,51,955,chain,1,0,0
955,0,625,39,40,956,chain,1,0,0
956,0,698,44,44,957,chain,1,0,0
957,0,625,29,43,958,chain,1,0,0
958,0,536,34,38,959,chain,1,0,0
959,0,595,40,47,960,chain,1,0,0
960,0,631,41,39,961,chain,1,0,0
961,0,634,44,43,962,chain,1,0,0
962,0,675,44,49,963,chain,1,0,0
963,0,581,42,36,964,chain,1,0,0
964,0,595,38,44,965,chain,1,0,0
965,0,583,39,37,966,chain,1,0,0
966,0,582,44,45,967,chain,1,0,0
967,0,622,45,41,968,chain,1,0,0
968,0,550,44,40,969,chain,1,0,0
969,0,590,40,41,970,chain,1,0,0
970,0,520,34,38,971,chain,1,0,0
971,0,597,37,39,972,chain,1,0,0
972,0,647,45,34,973,chain,1,0,0
973,0,555,41,32,974,chain,1,0,0
974,0,580,39,41,975,chain,1,0,0
975,0,623,39,46,976,chain,1,0,0
976,0,619,38,41,977,chain,1,0,0
977,0,681,53,45,978,chain,1,0,0
978,0,584,42,39,979,chain,1,0,0
979,0,603,45,45,980,chain,1,0,0
980,0,664,41,47,981,chain,1,0,0
981,0,606,38,45,982,chain,1,0,0
982,0,601,45,38,983,chain,1,0,0
983,0,576,33,49,984,chain,1,0,0
984,0,587,37,43,985,chain,1,0,0
985,0,612,46,36,986,chain,1,0,0
986,0,641,38,34,987,chain,1,0,0
987,0,679,31,35,988,chain,1,0,0
988,0,688,48,41,989,chain,1,0,0
989,0,649,46,34,990,chain,1,0,0
990,0,594,37,37,991,chain,1,0,0
991,0,650,44,40,992,chain,1,0,0
992,0,622,47,42,993,chain,1,0,0
993,0,591,42,37,994,chain,1,0,0
994,0,516,33,35,995,chain,1,0,0
995,0,640,36,38,996,chain,1,0,0
996,0,598,39,39,997,chain,1,0,0
997,0,557,43,38,998,chain,1,0,0
998,0,721,40,39,999,chain,1,0,0
999,0,669,40,45,1000,chain,1,0,0
1000,0,571,58,38,1001,chain,1,0,0
1001,0,620,41,38,1002,chain,1,0,0
1002,0,631,32,39,1003,chain,1,0,0
1003,0,583,39,44,1004,chain,1,0,0
1004,0,621,38,43,1005,chain,1,0,0
1005,0,631,47,31,1006,chain,1,0,0
1006,0,530,31,37,1007,chain,1,0,0
1007,0,587,34,39,1008,chain,1,0,0
1008,0,628,38,51,1009,chain,1,0,0
1009,0,656,39,44,1010,chain,1,0,0
1010,0,542,28,31,1011,chain,1,0,0
1011,0,629,37,43,1012,chain,1,0,0
1012,0,544,35,32,1013,chain,1,0,0
1013,0,581,35,35,1014,chain,1,0,0
1014,0,596,42,41,1015,chain,1,0,0
1015,0,618,39,36,1016,chain,1,0,0
1016,0,587,45,40,1017,chain,1,0,0
1017,0,663,41,47,1018,chain,1,0,0
1018,0,551,37,39,1019,chain,1,0,0
1019,0,680,41,43,1020,chain,1,0,0
1020,0,600,37,39,1021,chain,1,0,0
1021,0,569,39,30,1022,chain,1,0,0
1022,0,596,33,40,1023,chain,1,0,0
1023,0,659,46,42,1024,chain,1,0,0
1024,0,629,41,48,1025,chain,1,0,0
1025,0,604,36,37,1026,chain,1,0,0
1026,0,629,34,30,1027,chain,1,0,0
1027,0,608,36,35,1028,chain,1,0,0
1028,0,583,38,37,1029,chain,1,0,0
1029,0,603,35,40,1030,chain,1,0,0
1030,0,604,37,38,1031,chain,1,0,0
1031,0,666,39,44,1032,chain,1,0,0
1032,0,626,40,45,1033,chain,1,0,0
1033,0,584,33,36,1034,chain,1,0,0
1034,0,641,44,40,1035,chain,1,0,0
1035,0,707,41,47,1036,chain,1,0,0
1036,0,637,45,36,1037,chain,1,0,0
1037,0,612,42,38,1038,chain,1,0,0
1038,0,595,40,38,1039,chain,1,0,0
1039,0,609,40,54,1040,chain,1,0,0
1040,0,576,39,46,1041,chain,1,0,0
1041,0,624,53,41,1042,chain,1,0,0
1042,0,620,46,40,1043,chain,1,0,0
1043,0,549,43,39,1044,chain,1,0,0
1044,0,629,42,44,1045,chain,1,0,0
1045,0,610,41,41,1046,chain,1,0,0
1046,0,594,40,44,1047,chain,1,0,0
1047,0,640,38,33,1048,chain,1,0,0
1048,0,687,48,48,1049,chain,1,0,0
1049,0,620,44,39,1050,chain,1,0,0
1050,0,564,39,31,1051,chain,1,0,0
1051,0,579,37,44,1052,chain,1,0,0
1052,0,623,39,40,1053,chain,1,0,0
1053,0,683,38,53,1054,chain,1,0,0
1054,0,617,34,34,1055,chain,1,0,0
1055,0,594,40,39,1056,chain,1,0,0
1056,0,553,47,37,1057,chain,1,0,0
1057,0,596,48,39,1058,chain,1,0,0
1058,0,590,38,41,1059,chain,1,0,0
1059,0,580,36,36,1060,chain,1,0,0
1060,0,620,43,39,1061,chain,1,0,0
1061,0,559,41,39,1062,chain,1,0,0
1062,0,597,42,42,1063,chain,1,0,0
1063,0,655,46,41,1064,chain,1,0,0
1064,0,619,45,34,1065,chain,1,0,0
1065,0,660,47,44,1066,chain,1,0,0
1066,0,755,51,42,1067,chain,1,0,0
1067,0,596,35,40,1068,chain,1,0,0
1068,0,601,41,39,1069,chain,1,0,0
1069,0,615,38,37,1070,chain,1,0,0
1070,0,564,41,44,1071,chain,1,0,0
1071,0,730,45,43,1072,chain,1,0,0
1072,0,643,39,49,1073,chain,1,0,0
1073,0,558,41,39,1074,chain,1,0,0
1074,0,601,34,49,1075,chain,1,0,0
1075,0,534,32,37,1076,chain,1,0,0
1076,0,560,45,39,1077,chain,1,0,0
1077,0,561,38,29,1078,chain,1,0,0
1078,0,548,41,38,1079,chain,1,0,0
1079,0,658,41,43,1080,chain,1,0,0
1080,0,565,31,34,1081,chain,1,0,0
1081,0,614,50,42,1082,chain,1,0,0
1082,0,544,35,33,1083,chain,1,0,0
1083,0,577,34,39,1084,chain,1,0,0
1084,0,684,33,45,1085,chain,1,0,0
1085,0,589,38,32,1086,chain,1,0,0
1086,0,472,30,45,1087,chain,1,0,0
1087,0,605,36,41,1088,chain,1,0,0
1088,0,654,34,46,1089,chain,1,0,0
1089,0,560,41,35,1090,chain,1,0,0
1090,0,594,39,36,1091,chain,1,0,0
1091,0,600,41,35,1092,chain,1,0,0
1092,0,639,45,41,1093,chain,1,0,0
1093,0,557,42,45,1094,chain,1,0,0
1094,0,694,39,35,1095,chain,1,0,0
1095,0,660,46,44,1096,chain,1,0,0
1096,0,675,42,39,1097,chain,1,0,0
1097,0,624,38,35,1098,chain,1,0,0
1098,0,609,41,34,1099,chain,1,0,0
1099,0,702,37,50,1100,chain,1,0,0
1100,0,666,43,48,1101,chain,1,0,0
1101,0,743,47,48,1102,chain,1,0,0
1102,0,655,37,42,1103,chain,1,0,0
1103,0,547,37,37,1104,chain,1,0,0
1104,0,569,39,42,1105,chain,1,0,0
1105,0,544,36,40,1106,chain,1,0,0
1106,0,647,38,48,1107,chain,1,0,0
1107,0,600,39,37,1108,chain,1,0,0
1108,0,583,42,32,1109,chain,1,0,0
1109,0,648,51,43,1110,chain,1,0,0
1110,0,536,43,41,1111,chain,1,0,0
1111,0,633,43,43,1112,chain,1,0,0
1112,0,591,36,36,1113,chain,1,0,0
1113,0,490,41,37,1114,chain,1,0,0
1114,0,660,39,43,1115,chain,1,0,0
1115,0,567,35,38,1116,chain,1,0,0
1116,0,479,42,35,1117,chain,1,0,0
1117,0,559,40,41,1118,chain,1,0,0
1118,0,639,46,43,1119,chain,1,0,0
1119,0,677,44,45,1120,chain,1,0,0
1120,0,653,42,45,1121,chain,1,0,0
1121,0,655,40,38,1122,chain,1,0,0
1122,0,610,34,37,1123,chain,1,0,0
1123,0,541,42,42,1124,chain,1,0,0
1124,0,555,40,46,1125,chain,1,0,0
1125,0,677,49,43,1126,chain,1,0,0
1126,0,551,40,40,1127,chain,1,0,0
1127,0,594,39,34,1128,chain,1,0,0
1128,0,583,41,45,1129,chain,1,0,0
1129,0,608,43,35,1130,chain,1,0,0
1130,0,593,40,41,1131,chain,1,0,0
1131,0,568,40,44,1132,chain,1,0,0
1132,0,559,34,36,1133,chain,1,0,0
1133,0,662,44,43,1134,chain,1,0,0
1134,0,646,47,37,1135,chain,1,0,0
1135,0,601,42,36,1136,chain,1,0,0
1136,0,597,47,37,1137,chain,1,0,0
1137,0,622,45,43,1138,chain,1,0,0
1138,0,585,47,41,1139,chain,1,0,0
1139,0,557,40,41,1140,chain,1,0,0
1140,0,731,37,41,1141,chain,1,0,0
1141,0,593,35,34,1142,chain,1,0,0
1142,0,597,42,40,1143,chain,1,0,0
1143,0,522,35,30,1144,chain,1,0,0
1144,0,509,37,44,1145,chain,1,0,0
1145,0,537,34,35,1146,chain,1,0,0
1146,0,544,39,36,1147,chain,1,0,0
1147,0,664,50,43,1148,chain,1,0,0
1148,0,492,35,37,1149,chain,1,0,0
1149,0,583,38,44,1150,chain,1,0,0
1150,0,639,35,48,1151,chain,1,0,0
1151,0,573,36,38,1152,chain,1,0,0
1152,0,567,36,34,1153,chain,1,0,0
1153,0,575,47,40,1154,chain,1,0,0
1154,0,650,47,49,1155,chain,1,0,0
1155,0,674,37,37,1156,chain,1,0,0
1156,0,595,34,44,1157,chain,1,0,0
1157,0,701,42,41,1158,chain,1,0,0
1158,0,595,35,37,1159,chain,1,0,0
1159,0,629,42,47,1160,chain,1,0,0
1160,0,694,41,41,1161,chain,1,0,0
1161,0,552,42,43,1162,chain,1,0,0
1162,0,577,38,42,1163,chain,1,0,0
1163,0,541,43,41,1164,chain,1,0,0
1164,0,638,41,39,1165,chain,1,0,0
1165,0,685,40,36,1166,chain,1,0,0
1166,0,561,42,37,1167,chain,1,0,0
1167,0,575,36,39,1168,chain,1,0,0
1168,0,666,44,40,1169,chain,1,0,0
1169,0,599,32,46,1170,chain,1,0,0
1170,0,572,45,41,1171,chain,1,0,0
1171,0,532,39,39,1172,chain,1,0,0
1172,0,479,39,39,1173,chain,1,0,0
1173,0,592,39,41,1174,chain,1,0,0
1174,0,638,45,44,1175,chain,1,0,0
1175,0,665,39,45,1176,chain,1,0,0
1176,0,515,37,35,1177,chain,1,0,0
1177,0,626,43,48,1178,chain,1,0,0
1178,0,655,37,35,1179,chain,1,0,0
1179,0,585,45,39,1180,chain,1,0,0
1180,0,594,42,35,1181,chain,1,0,0
1181,0,696,40,42,1182,chain,1,0,0
1182,0,617,36,38,1183,chain,1,0,0
1183,0,592,31,34,1184,chain,1,0,0
1184,0,606,49,50,1185,chain,1,0,0
1185,0,594,39,40,1186,chain,1,0,0
1186,0,623,42,35,1187,chain,1,0,0
1187,0,637,47,37,1188,chain,1,0,0
1188,0,487,33,31,1189,chain,1,0,0
1189,0,604,41,39,1190,chain,1,0,0
1190,0,585,39,36,1191,chain,1,0,0
1191,0,592,40,33,1192,chain,1,0,0
1192,0,555,38,25,1193,chain,1,0,0
1193,0,591,44,45,1194,chain,1,0,0
1194,0,653,40,45,1195,chain,1,0,0
1195,0,582,36,41,1196,chain,1,0,0
1196,0,593,42,41,1197,chain,1,0,0
1197,0,575,43,27,1198,chain,1,0,0
1198,0,642,37,44,1199,chain,1,0,0
1199,0,559,30,35,1200,chain,1,0,0
1200,0,601,47,43,1201,chain,1,0,0
1201,0,628,34,40,1202,chain,1,0,0
1202,0,629,39,42,1203,chain,1,0,0
1203,0,611,44,39,1204,chain,1,0,0
1204,0,583,40,46,1205,chain,1,0,0
1205,0,635,46,41,1206,chain,1,0,0
1206,0,592,41,43,1207,chain,1,0,0
1207,0,558,31,40,1208,chain,1,0,0
1208,0,638,40,41,1209,chain,1,0,0
1209,0,521,43,30,1210,chain,1,0,0
1210,0,579,46,42,1211,chain,1,0,0
1211,0,540,39,38,1212,chain,1,0,0
1212,0,657,38,44,1213,chain,1,0,0
1213,0,598,50,41,1214,chain,1,0,0
1214,0,680,48,41,1215,chain,1,0,0
1215,0,553,35,35,1216,chain,1,0,0
1216,0,618,51,49,1217,chain,1,0,0
1217,0,650,33,37,1218,chain,1,0,0
1218,0,576,35,43,1219,chain,1,0,0
1219,0,546,31,27,1220,chain,1,0,0
1220,0,566,37,41,1221,chain,1,0,0
1221,0,553,36,35,1222,chain,1,0,0
1222,0,605,41,37,1223,chain,1,0,0
1223,0,620,35,33,1224,chain,1,0,0
1224,0,690,40,45,1225,chain,1,0,0
1225,0,613,41,40,1226,chain,1,0,0
1226,0,628,48,46,1227,chain,1,0,0
1227,0,617,43,39,1228,chain,1,0,0
1228,0,568,35,35,1229,chain,1,0,0
1229,0,665,45,39,1230,chain,1,0,0
1230,0,657,36,42,1231,chain,1,0,0
1231,0,588,43,44,1232,chain,1,0,0
1232,0,669,37,40,1233,chain,1,0,0
1233,0,535,34,36,1234,chain,1,0,0
1234,0,610,37,36,1235,chain,1,0,0
1235,0,596,35,39,1236,chain,1,0,0
1236,0,618,48,40,1237,chain,1,0,0
1237,0,555,42,36,1238,chain,1,0,0
1238,0,502,40,34,1239,chain,1,0,0
1239,0,532,41,38,1240,chain,1,0,0
1240,0,521,36,35,1241,chain,1,0,0
1241,0,555,34,47,1242,chain,1,0,0
1242,0,653,44,35,1243,chain,1,0,0
1243,0,759,45,47,1244,chain,1,0,0
1244,0,478,38,27,1245,chain,1,0,0
1245,0,564,42,39,1246,chain,1,0,0
1246,0,582,44,36,1247,chain,1,0,0
1247,0,615,40,38,1248,chain,1,0,0
1248,0,539,38,43,1249,chain,1,0,0
1249,0,670,48,38,1250,chain,1,0,0
1250,0,542,37,36,1251,chain,1,0,0
1251,0,552,31,36,1252,chain,1,0,0
1252,0,549,38,40,1253,chain,1,0,0
1253,0,648,37,41,1254,chain,1,0,0
1254,0,585,46,40,1255,chain,1,0,0
1255,0,577,42,32,1256,chain,1,0,0
1256,0,550,38,36,1257,chain,1,0,0
1257,0,589,42,38,1258,chain,1,0,0
1258,0,592,49,43,1259,chain,1,0,0
1259,0,687,37,41,1260,chain,1,0,0
1260,0,525,37,39,1261,chain,1,0,0
1261,0,696,45,49,1262,chain,1,0,0
1262,0,559,36,35,1263,chain,1,0,0
1263,0,625,45,43,1264,chain,1,0,0
1264,0,595,39,41,1265,chain,1,0,0
1265,0,568,43,31,1266,chain,1,0,0
1266,0,670,39,49,1267,chain,1,0,0
1267,0,567,45,39,1268,chain,1,0,0
1268,0,622,23,45,1269,chain,1,0,0
1269,0,703,45,45,1270,chain,1,0,0
1270,0,619,40,39,1271,chain,1,0,0
1271,0,563,36,42,1272,chain,1,0,0
1272,0,580,36,40,1273,chain,1,0,0
1273,0,638,50,43,1274,chain,1,0,0
1274,0,639,43,42,1275,chain,1,0,0
1275,0,641,41,39,1276,chain,1,0,0
1276,0,542,35,41,1277,chain,1,0,0
1277,0,663,44,46,1278,chain,1,0,0
1278,0,655,43,43,1279,chain,1,0,0
1279,0,589,44,33,1280,chain,1,0,0
1280,0,698,37,42,1281,chain,1,0,0
1281,0,583,46,41,1282,chain,1,0,0
1282,0,618,43,36,1283,chain,1,0,0
1283,0,618,46,46,1284,chain,1,0,0
1284,0,585,44,39,1285,chain,1,0,0
1285,0,566,41,40,1286,chain,1,0,0
1286,0,635,39,46,1287,chain,1,0,0
1287,0,574,37,40,1288,chain,1,0,0
1288,0,671,46,43,1289,chain,1,0,0
1289,0,578,41,32,1290,chain,1,0,0
1290,0,639,41,37,1291,chain,1,0,0
1291,0,611,44,38,1292,chain,1,0,0
1292,0,649,40,44,1293,chain,1,0,0
1293,0,543,36,37,1294,chain,1,0,0
1294,0,637,37,39,1295,chain,1,0,0
1295,0,642,42,45,1296,chain,1,0,0
1296,0,628,46,37,1297,chain,1,0,0
1297,0,610,39,41,1298,chain,1,0,0
1298,0,603,38,41,1299,chain,1,0,0
