age,CHI_Month_0,CHI_0_1,Support_Cases_0,Support_Cases_0_1,SP_0,SP_0_1,Logins,Blog,Views,LastLogin,churn
12,171,22,7,1,3,0.1,19,2,"1,296.00",1,0
13,89,6,0,0,0,0,5,0,696,21,0
12,178,6,4,0,3,0,22,1,"1,053.00",7,0
11,109,10,0,0,0,0,40,0,483,0,0
8,109,17,2,1,3,0,30,0,99,5,0
2,0,0,0,0,0,0,0,0,0,0,0
11,145,0,0,0,0,0,0,0,39,7,1
11,0,20,0,0,0,0,11,0,8,16,0
12,35,1,0,0,0,0,1,0,0,19,0
8,135,2,1,1,2,2,82,3,248,0,1
12,175,14,0,1,0,2,86,2,116,0,0
12,209,15,1,5,3,0.2,15,0,"6,519.00",0,0
12,21,16,0,0,0,0,5,0,1,3,0
16,74,1,0,0,0,0,13,1,907,3,0
6,120,34,0,0,0,0,26,0,9,10,0
16,31,16,0,0,0,0,1,0,568,4,0
17,166,24,0,0,0,0,37,1,23,0,0
17,160,2,2,0,3,0,22,0,366,0,0
17,0,0,0,0,0,0,0,0,16,31,0
17,141,7,0,0,0,0,76,3,143,0,0
17,10,12,0,0,0,0,0,0,21,31,0
9,175,26,2,3,3,0.4,23,1,"12,686.00",0,0
16,217,0,0,4,0,3,17,1,69,0,0
16,181,6,2,2,3,0.3,37,1,46,3,0
16,196,6,0,1,0,3,12,1,135,2,0
17,95,10,2,2,3,3,9,0,"2,554.00",11,1
13,77,1,0,0,0,0,3,0,0,17,1
16,107,26,0,0,0,0,18,7,15,0,0
16,26,12,0,0,0,0,2,0,20,7,0
17,196,14,8,1,2.9,0,24,28,880,0,0
16,122,22,0,0,0,0,25,1,44,5,0
15,165,2,1,0,0,3,1,6,325,1,1
16,158,6,1,0,3,0,6,3,1,0,0
15,101,5,1,1,4,4,36,0,0,12,0
15,55,25,0,0,0,0,16,0,20,17,0
16,38,45,0,0,0,0,2,0,17,4,0
16,201,51,0,0,0,0,69,1,24,0,0
15,142,16,2,2,3,3,82,7,238,2,0
16,180,22,1,1,2,0.5,59,1,489,3,0
16,0,0,0,0,0,0,0,0,0,31,0
14,226,21,7,4,3,0,23,4,"1,178.00",0,0
16,151,19,0,0,0,0,31,1,7,2,0
15,80,16,0,0,0,0,60,2,0,4,0
16,114,32,0,0,0,0,3,1,116,5,0
16,88,10,0,0,0,0,16,0,180,7,0
13,122,14,0,0,0,0,24,0,11,2,0
16,127,17,0,4,0,3,7,4,54,1,0
16,130,3,0,0,0,0,17,2,18,0,0
14,150,2,0,0,0,0,11,4,18,0,0
16,90,27,0,0,0,0,1,1,30,3,0
16,115,34,0,0,0,0,10,4,51,1,0
16,117,15,1,0,3,1,10,0,0,0,0
16,44,29,0,2,0,3,3,0,49,10,0
16,120,13,1,1,3,3,21,0,705,8,0
16,93,61,0,0,0,0,14,1,74,0,0
16,119,24,0,0,0,0,12,0,24,3,0
16,164,15,0,0,0,0,11,10,196,0,0
14,0,11,0,0,0,0,0,0,2,31,0
16,0,0,0,0,0,0,2,0,54,25,0
11,94,22,0,0,0,0,10,2,110,1,0
16,0,0,0,0,0,0,0,0,0,31,0
15,72,9,0,1,0,3,9,0,7,77,0
16,75,14,1,1,3,0,1,3,"4,911.00",4,0
15,137,2,1,1,3,0,5,1,51,0,0
11,81,60,0,0,0,0,6,1,32,31,0
16,183,4,3,0,3,0,13,2,96,2,0
16,18,10,0,0,0,0,14,0,0,54,0
16,118,19,0,0,0,0,13,0,27,0,0
16,17,0,0,0,0,0,0,0,0,30,0
16,124,17,0,0,0,0,8,3,14,2,0
15,123,30,2,2,2.5,2.5,10,0,24,4,0
15,148,28,0,0,0,0,5,1,2,4,0
16,83,4,0,0,0,0,1,0,"1,060.00",74,0
16,149,17,1,1,3,3,3,1,652,1,0
16,151,14,1,1,3,3,7,3,105,2,0
15,10,1,0,0,0,0,0,0,3,31,1
15,5,35,0,0,0,0,8,0,0,11,0
15,200,0,0,7,0,2.7,37,15,755,0,0
16,26,0,0,0,0,0,0,0,5,31,0
16,113,0,0,0,0,0,3,0,325,0,0
16,0,0,0,0,0,0,0,0,1,31,0
16,61,1,0,0,0,0,10,0,2,4,0
16,117,16,0,1,0,3,4,1,3,3,0
16,17,17,0,0,0,0,0,0,30,31,0
16,112,16,0,0,0,0,8,1,1,1,0
14,173,17,0,5,0,3,33,6,20,0,0
2,0,0,0,0,0,0,0,0,0,0,0
16,141,1,3,1,3,0,22,1,"1,506.00",2,0
16,164,78,0,0,0,0,27,8,55,8,0
15,86,37,1,1,3,3,16,1,525,13,0
16,33,33,0,0,0,0,8,0,7,30,0
13,158,21,0,0,0,0,27,1,78,0,0
6,26,26,1,0,3,0,41,0,0,8,0
16,98,28,2,2,3,3,22,2,277,1,0
16,45,41,0,0,0,0,5,0,92,8,0
15,196,2,1,0,2,1,20,1,968,3,0
15,124,20,0,0,0,0,10,0,841,0,0
16,85,0,0,1,0,3,7,0,0,0,0
16,91,9,0,0,0,0,10,0,617,3,0
16,63,31,0,0,0,0,0,0,25,31,0
16,186,8,2,2,3,3,79,3,533,0,0
16,35,0,0,0,0,0,4,0,16,2,0
12,141,21,0,0,0,0,3,0,503,0,0
16,68,68,0,0,0,0,70,0,0,31,0
16,234,18,3,2,3.3,0.3,88,1,189,0,0
13,77,8,0,0,0,0,0,0,6,1,1
15,148,20,5,3,3,0,47,0,33,0,0
16,148,1,0,0,0,0,17,1,85,2,0
14,110,14,0,0,0,0,33,0,17,3,1
15,69,4,0,0,0,0,2,0,18,19,0
16,29,10,0,0,0,0,0,0,11,31,0
16,62,14,0,0,0,0,27,0,224,0,0
15,25,25,2,2,2.5,2.5,4,0,0,31,0
15,0,0,0,0,0,0,0,0,5,31,0
15,41,16,0,0,0,0,6,0,13,31,0
16,21,31,1,1,3,3,6,0,88,30,0
15,124,45,0,0,0,0,4,2,658,31,0
15,156,6,1,1,3,3,4,6,94,12,0
15,210,41,1,1,3,3,71,1,798,3,0
13,202,11,0,0,0,0,54,0,142,1,0
11,108,18,0,0,0,0,15,0,82,6,0
15,156,5,0,2,0,3,6,0,100,0,0
15,77,10,0,0,0,0,22,0,128,3,0
16,166,1,0,0,0,0,4,0,15,11,0
16,0,0,0,0,0,0,0,0,0,31,0
12,178,16,0,0,0,0,6,0,475,0,0
12,31,11,3,2,3,0,67,0,1,0,0
16,152,24,1,0,3,0,11,7,955,0,0
12,170,15,0,0,0,0,8,4,241,1,0
15,198,12,9,3,3,0,9,0,218,1,0
16,85,2,0,0,0,0,1,0,139,19,0
16,171,17,2,2,3,0,70,3,327,0,0
16,73,9,1,0,3,0,28,0,0,15,0
15,165,13,1,1,2,2,92,3,"1,919.00",0,0
16,107,1,0,0,0,0,5,0,13,2,0
12,71,10,0,0,0,0,58,0,"2,114.00",1,0
16,140,0,0,0,0,0,50,0,0,0,0
16,142,46,3,3,3,3,34,1,9,2,0
15,0,52,0,0,0,0,9,0,41,2,0
16,0,26,0,0,0,0,1,0,0,39,0
16,97,11,0,0,0,0,13,2,"3,681.00",0,0
12,122,16,0,0,0,0,7,7,33,2,1
16,90,32,0,0,0,0,26,2,0,14,0
10,98,8,0,0,0,0,24,0,167,31,0
15,161,6,2,1,3,0,14,0,253,0,0
15,63,1,0,0,0,0,4,0,10,4,0
15,99,12,0,0,0,0,3,0,591,10,0
12,78,47,1,1,3,3,5,1,55,2,0
15,90,15,1,4,3,0.2,16,0,84,0,0
15,195,16,2,0,2.5,0.5,20,1,200,0,0
14,35,40,5,3,3,0,26,0,91,3,0
14,78,42,0,0,0,0,2,1,0,8,0
16,166,17,0,0,0,0,2,2,"1,384.00",7,0
16,64,10,0,0,0,0,3,0,1,3,0
16,153,3,0,0,0,0,127,2,80,0,0
16,85,29,0,0,0,0,3,2,1,6,0
16,102,0,4,3,3,0,12,0,240,0,0
16,192,17,0,1,0,3,89,1,166,0,0
15,1,1,0,0,0,0,2,0,11,31,0
14,131,48,0,0,0,0,10,2,5,1,0
15,128,41,1,1,3,3,56,1,62,0,0
16,38,36,0,0,0,0,0,0,175,31,1
16,183,5,1,1,3,0,4,6,328,1,0
15,85,12,1,6,3,0,30,0,37,0,0
13,50,11,0,0,0,0,3,0,77,16,0
15,259,6,0,8,0,3,91,2,"2,482.00",0,0
3,126,126,0,0,0,0,82,0,0,0,0
16,153,64,0,1,0,3,18,2,125,4,0
14,133,11,0,0,0,0,19,1,503,1,0
55,192,7,2,3,3,0.2,49,0,282,0,0
16,86,25,0,0,0,0,2,0,45,31,0
14,76,0,1,1,3,3,14,0,356,2,0
15,170,1,0,1,0,3,64,2,101,1,0
16,120,12,0,0,0,0,5,1,"1,950.00",1,1
13,112,35,0,0,0,0,26,2,927,2,0
15,114,1,0,0,0,0,1,0,5,3,0
2,0,0,0,0,0,0,0,0,0,0,0
16,195,12,1,1,3,0,5,0,87,7,0
16,114,11,0,0,0,0,24,0,26,1,0
13,63,20,0,0,0,0,5,0,7,27,0
4,167,72,3,3,3,3,131,2,"1,456.00",4,0
15,235,15,1,0,3,0,2,2,"2,054.00",0,0
15,32,25,0,0,0,0,2,0,0,31,0
16,81,36,0,0,0,0,46,0,299,3,0
16,127,20,0,0,0,0,13,0,394,1,0
16,183,4,1,1,3,3,30,2,"7,192.00",0,1
12,35,0,1,1,4,4,13,0,10,14,0
16,80,5,0,0,0,0,92,0,40,0,0
3,120,120,6,6,3,3,146,0,0,0,0
15,148,37,1,1,3,0,76,1,35,14,0
4,172,4,1,4,3,0.2,35,5,"1,001.00",0,0
15,223,21,4,2,3,0,30,0,32,0,0
12,198,7,0,1,0,3,44,0,23,0,0
15,195,4,0,3,0,3,54,2,"2,586.00",0,0
7,147,34,2,1,2.5,0.5,24,2,33,2,0
12,78,20,0,1,0,3,48,0,48,31,1
10,0,0,0,0,0,0,0,0,1,31,0
15,113,64,0,0,0,0,18,2,147,16,0
15,170,29,2,2,3,3,35,2,1,7,0
15,104,71,0,0,0,0,6,0,1,19,1
16,103,10,0,0,0,0,22,0,255,4,0
14,135,5,0,0,0,0,3,3,186,4,0
15,199,14,5,0,3,0,46,0,"1,304.00",0,0
16,125,0,0,0,0,0,27,0,"1,508.00",6,0
14,131,7,0,0,0,0,5,1,249,4,0
15,26,37,0,1,0,3,1,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
15,66,38,2,2,3,3,46,12,2,5,0
15,201,7,1,1,3,3,42,2,40,2,0
16,111,35,0,0,0,0,12,0,315,31,0
16,0,0,0,0,0,0,0,0,0,31,0
15,24,24,0,0,0,0,2,0,4,31,0
5,17,53,0,2,0,3,34,0,2,7,0
14,139,11,2,1,3,0,29,0,54,3,0
15,133,7,0,1,0,3,9,5,21,2,0
9,136,35,0,0,0,0,42,1,1,0,1
16,206,0,0,2,0,3,40,1,164,0,0
16,66,40,1,1,3,3,14,0,29,13,0
16,133,38,0,0,0,0,7,4,13,3,0
16,124,1,0,0,0,0,11,0,124,1,0
16,67,38,0,0,0,0,4,0,21,4,0
16,200,0,0,0,0,0,16,1,"1,940.00",3,0
12,0,0,0,0,0,0,0,0,0,31,1
16,0,0,0,0,0,0,0,0,0,31,0
10,207,6,1,1,3,3,107,1,15,1,0
12,157,20,0,0,0,0,4,3,107,5,1
15,131,62,0,0,0,0,47,2,313,3,0
15,175,30,0,3,0,2.7,39,1,3,0,0
14,214,8,1,0,3,0,14,1,145,0,0
15,71,17,0,0,0,0,10,0,219,7,0
11,37,0,0,0,0,0,4,0,2,0,0
13,50,21,0,0,0,0,3,0,13,10,0
15,94,8,0,0,0,0,1,0,5,10,0
14,0,30,0,0,0,0,0,0,1,31,0
15,211,3,1,0,3,1,29,3,"4,115.00",1,0
15,121,13,1,0,3,0,21,2,11,0,0
12,102,5,0,1,0,3,2,1,12,1,0
15,158,3,0,5,0,3,4,3,8,3,0
4,37,37,0,0,0,0,16,0,0,0,0
14,128,9,0,0,0,0,37,1,21,0,0
15,185,2,0,3,0,3,2,0,148,0,0
15,15,6,0,0,0,0,5,0,81,22,0
15,31,14,0,0,0,0,27,0,2,20,0
15,121,54,2,2,3,0,28,2,620,3,0
14,78,36,0,0,0,0,14,0,3,0,1
15,173,10,0,0,0,0,29,0,36,1,0
15,173,56,1,1,3,3,44,1,0,2,0
11,158,41,1,1,3,3,25,4,20,1,0
15,196,1,4,4,3,3,232,1,"1,127.00",0,0
15,43,5,0,2,0,3,10,0,5,2,0
11,129,4,0,2,0,3,23,6,0,4,0
15,184,8,2,2,3,3,24,1,"11,004.00",5,0
14,137,50,0,1,0,3,8,2,550,3,0
14,98,2,0,0,0,0,2,0,62,10,1
14,120,2,0,0,0,0,89,0,19,0,0
14,139,6,0,1,0,3,29,2,26,0,0
5,156,9,1,0,3,0,43,0,0,2,0
15,127,5,0,0,0,0,6,1,17,14,0
13,215,5,0,1,0,3,19,1,60,1,0
14,181,56,0,1,0,3,111,0,76,5,0
14,33,26,0,0,0,0,2,0,285,31,0
13,110,18,1,1,3,3,14,0,29,3,1
14,180,36,0,0,0,0,89,4,24,1,0
15,184,3,0,0,0,0,15,2,408,0,0
15,107,10,0,1,0,3,5,0,128,15,0
15,146,4,1,0,3,0,8,1,12,1,0
14,85,11,0,0,0,0,19,0,12,0,0
15,56,40,0,0,0,0,5,0,131,17,0
13,179,21,0,0,0,0,95,3,"1,363.00",0,0
15,81,10,0,1,0,3,3,0,3,16,0
15,48,12,2,2,3,3,10,1,3,11,0
15,190,36,0,0,0,0,60,1,164,4,0
15,82,48,0,0,0,0,20,1,119,1,0
14,155,19,5,0,3,0,32,3,"1,986.00",1,0
15,0,30,0,0,0,0,9,0,2,10,0
14,125,20,0,0,0,0,69,1,27,27,0
14,151,11,0,0,0,0,16,1,84,3,0
15,179,11,0,0,0,0,100,0,783,0,0
15,122,6,0,0,0,0,8,1,2,0,0
13,113,33,0,0,0,0,48,5,10,9,1
12,99,50,0,0,0,0,11,3,16,0,0
14,0,21,0,0,0,0,2,0,0,11,0
14,136,2,2,0,3,0,38,4,652,3,0
14,163,60,1,1,3,3,71,1,75,0,0
14,218,28,13,12,3,0,151,4,56,1,0
15,146,40,0,5,0,3,50,8,28,0,0
7,118,41,1,1,3,3,30,1,19,14,0
15,113,32,0,0,0,0,40,1,59,4,0
6,98,35,4,3,3,0,44,0,1,2,0
14,167,28,0,5,0,3,1,4,35,1,0
14,100,35,0,0,0,0,14,1,18,9,0
15,20,15,0,0,0,0,0,0,31,31,0
14,185,31,3,3,3,3,44,1,200,0,0
15,126,32,0,1,0,3,21,0,135,0,0
15,86,8,0,0,0,0,1,0,606,3,0
15,119,49,0,0,0,0,3,2,399,3,0
15,96,30,2,0,3,0,9,0,14,2,0
12,6,11,1,0,2,1,2,0,0,9,1
15,0,0,0,0,0,0,1,0,0,69,0
9,135,10,6,6,2.6,2.6,176,0,18,4,0
13,120,10,0,1,0,3,42,0,8,2,0
15,95,51,1,1,3,3,22,5,476,1,0
11,25,15,0,0,0,0,2,0,27,10,1
15,43,59,0,1,0,3,1,1,71,24,0
15,25,52,0,0,0,0,10,2,5,8,0
14,101,10,0,0,0,0,5,0,0,16,0
15,0,13,0,0,0,0,4,0,0,152,0
15,24,35,0,0,0,0,19,0,27,24,0
15,167,2,4,4,3,3,170,3,58,0,0
15,137,48,0,0,0,0,74,3,21,0,0
14,189,35,0,0,0,0,7,2,2,11,1
14,128,24,3,3,3,3,16,3,22,1,0
15,128,7,0,0,0,0,37,2,454,3,0
14,64,5,0,0,0,0,12,0,272,12,0
15,153,33,0,0,0,0,3,1,33,0,0
15,159,8,13,10,3,0,8,1,344,0,0
15,143,22,0,0,0,0,21,0,265,3,0
15,1,31,0,0,0,0,0,0,8,6,0
13,28,10,0,0,0,0,1,0,0,16,0
15,194,1,0,1,0,3,27,6,"13,961.00",0,0
15,143,1,1,1,3,3,7,1,161,1,0
14,181,27,3,3,3,3,1,2,144,1,1
13,150,4,1,1,3,3,9,0,41,5,0
15,153,11,0,1,0,3,12,1,25,0,0
14,92,26,0,0,0,0,9,0,99,2,0
13,19,4,0,0,0,0,0,0,0,31,0
15,0,0,0,0,0,0,0,0,8,31,1
13,131,10,0,0,0,0,51,1,127,0,0
1,0,0,0,0,0,0,0,0,0,0,0
15,182,35,0,0,0,0,5,1,167,0,0
15,81,6,1,1,3,0,7,0,2,0,0
14,0,0,0,0,0,0,0,0,6,31,1
1,0,0,0,0,0,0,0,0,0,0,0
15,144,9,0,0,0,0,21,0,31,0,0
13,63,44,0,0,0,0,1,1,19,8,0
15,72,5,0,0,0,0,2,0,151,92,0
15,31,20,1,1,3,3,4,0,12,48,0
11,217,8,1,0,3,0,68,0,97,0,0
15,60,14,0,1,0,3,3,0,12,4,0
14,0,29,0,0,0,0,1,0,0,20,1
15,93,37,0,2,0,3,8,1,343,4,0
14,72,1,0,2,0,3,12,0,179,6,0
13,203,29,0,1,0,3,21,1,29,1,0
15,54,9,0,0,0,0,0,0,23,31,0
15,98,65,0,7,0,2.9,34,1,111,0,0
15,236,4,0,0,0,0,5,5,209,0,0
14,17,40,0,0,0,0,1,0,17,19,0
1,0,0,0,0,0,0,0,0,0,0,0
14,85,39,0,0,0,0,78,0,38,31,0
14,117,22,3,2,3,0,27,0,316,16,0
13,160,1,0,0,0,0,3,2,99,4,0
11,54,4,0,0,0,0,1,0,13,12,0
15,79,8,0,0,0,0,2,0,9,3,0
13,102,7,0,0,0,0,0,0,7,31,1
14,77,9,0,1,0,3,34,0,72,0,0
2,0,0,0,0,0,0,0,0,0,0,0
15,129,8,0,1,0,3,7,3,69,5,0
14,206,17,0,1,0,2,10,2,690,1,0
14,148,42,0,1,0,3,74,5,415,2,0
11,226,17,3,3,3,0,89,2,927,0,0
14,43,5,0,0,0,0,7,0,0,6,0
14,0,0,0,0,0,0,0,0,8,31,0
14,79,6,0,0,0,0,9,0,78,92,0
14,80,34,0,0,0,0,6,0,19,31,0
11,123,35,0,0,0,0,7,1,"20,607.00",8,0
12,9,2,0,0,0,0,0,0,155,31,1
15,241,12,2,1,3,0.3,68,2,7,0,0
11,114,11,0,0,0,0,15,1,21,5,0
15,96,16,0,2,0,3,27,3,8,1,1
14,60,77,1,1,3,0,23,2,43,0,0
12,105,17,0,0,0,0,14,5,0,81,0
10,89,7,0,0,0,0,12,0,4,2,0
15,179,14,0,0,0,0,9,2,393,4,0
14,0,0,0,0,0,0,0,0,0,30,1
8,160,39,9,9,2.9,2.9,67,0,2,6,0
13,76,38,0,1,0,3,11,2,5,5,0
12,196,12,1,1,2,2,30,3,71,3,0
15,78,2,0,2,0,3,23,0,157,1,0
6,162,20,5,0,2.4,0.6,6,0,297,3,0
14,151,13,3,1,3,0,8,0,90,2,0
15,0,0,0,0,0,0,0,0,3,31,1
15,119,1,2,2,2,2,13,0,149,1,0
15,0,0,0,0,0,0,0,0,3,31,1
15,0,0,0,0,0,0,0,0,1,31,1
15,40,11,1,1,3,3,5,0,352,0,0
12,68,29,0,0,0,0,11,1,8,5,0
15,25,25,0,0,0,0,6,0,0,31,0
13,113,44,0,0,0,0,66,0,445,6,0
12,50,47,0,0,0,0,16,1,67,7,0
14,148,2,2,0,3,0,77,2,67,1,0
14,55,38,0,1,0,3,17,0,56,6,0
14,67,1,0,0,0,0,25,0,14,3,0
14,123,1,0,0,0,0,3,0,118,3,0
14,32,48,0,0,0,0,15,2,6,10,0
14,53,0,0,0,0,0,1,0,85,14,0
13,27,27,0,0,0,0,10,0,2,31,1
14,167,8,1,1,3,3,35,3,275,1,0
14,40,50,0,1,0,2,36,1,27,0,0
14,198,16,0,0,0,0,40,0,481,1,0
15,85,17,0,0,0,0,9,0,233,2,0
15,15,1,0,0,0,0,0,0,160,31,0
14,71,16,0,0,0,0,3,0,841,0,0
4,107,56,2,3,3,0,62,1,0,0,0
15,182,29,0,0,0,0,49,0,154,1,0
15,84,36,0,0,0,0,2,1,566,6,0
15,15,10,0,0,0,0,6,0,0,11,0
12,138,29,0,1,0,3,2,0,35,1,0
15,141,18,0,0,0,0,7,2,68,4,0
14,109,43,0,1,0,4,3,6,675,4,0
14,183,5,0,1,0,3,12,13,107,0,0
12,85,1,0,0,0,0,79,0,294,2,0
14,102,32,0,0,0,0,16,1,65,0,0
12,150,36,0,2,0,3,8,2,168,2,1
12,161,53,0,0,0,0,5,2,"1,435.00",2,1
13,0,0,0,0,0,0,0,0,1,31,1
14,94,3,0,0,0,0,6,0,63,0,0
14,98,21,0,0,0,0,31,0,60,3,0
14,168,0,0,1,0,3,136,6,33,0,0
14,58,11,0,0,0,0,9,0,165,5,0
14,83,1,0,0,0,0,12,1,136,1,0
14,105,17,0,0,0,0,0,1,12,3,0
12,56,48,0,0,0,0,9,3,0,2,0
13,135,46,1,1,3,3,23,2,475,5,0
14,134,9,0,0,0,0,61,1,37,0,0
14,36,1,0,0,0,0,0,0,11,31,0
14,125,1,0,0,0,0,25,1,104,0,0
9,0,8,0,0,0,0,0,0,1,31,0
14,186,6,0,1,0,3,12,3,80,0,0
14,99,48,0,0,0,0,6,2,13,3,0
14,0,0,0,0,0,0,2,0,0,31,0
14,130,20,4,4,3,3,1,0,39,0,0
16,47,15,0,0,0,0,1,0,3,31,0
1,0,0,0,0,0,0,0,0,0,0,0
14,166,18,0,0,0,0,13,2,342,2,0
14,202,4,2,2,3,3,14,0,440,3,0
14,201,3,1,1,3,0,76,3,"7,764.00",0,0
14,130,26,0,0,0,0,14,0,4,0,0
12,168,25,0,1,0,3,51,0,125,0,0
13,130,14,0,0,0,0,6,2,66,3,1
12,84,36,0,1,0,3,6,4,10,0,0
14,98,19,0,0,0,0,18,0,126,0,0
14,37,15,0,0,0,0,6,0,16,88,1
13,109,6,0,1,0,3,20,1,0,4,0
14,173,6,0,1,0,3,76,0,255,0,0
13,82,11,0,0,0,0,83,0,34,4,0
14,0,23,0,0,0,0,2,0,993,83,0
14,143,1,0,0,0,0,5,1,25,1,0
12,62,4,0,0,0,0,24,0,0,4,0
14,136,19,0,0,0,0,7,2,220,17,0
14,200,3,2,2,3,3,35,3,583,4,0
14,162,7,0,1,0,3,159,2,208,0,0
14,61,8,0,0,0,0,6,0,109,3,0
14,191,5,1,1,3,0,58,2,531,0,0
14,104,27,2,1,3,0,51,1,30,1,0
13,33,77,0,1,0,3,3,1,472,15,0
7,180,8,0,1,0,3,35,2,404,0,0
13,12,73,0,0,0,0,4,1,0,18,1
13,31,44,0,0,0,0,2,0,30,2,0
4,105,43,0,0,0,0,24,3,0,0,0
12,57,8,0,0,0,0,0,0,11,2,0
11,165,0,0,2,0,3,32,0,596,2,0
13,104,17,0,2,0,2.5,24,1,550,1,0
13,90,0,0,0,0,0,2,0,2,1,0
12,60,2,0,0,0,0,10,0,17,0,0
14,123,9,5,3,3,0,71,0,109,0,0
14,48,60,0,0,0,0,4,3,3,126,0
11,84,1,0,0,0,0,21,0,248,0,0
13,132,0,2,2,3,3,43,0,23,1,0
14,169,13,3,3,2.3,2.3,58,2,221,1,0
14,131,46,1,1,3,3,55,2,90,11,0
31,133,3,3,3,3,3,42,0,429,3,0
33,150,5,0,0,0,0,1,5,0,0,0
33,190,19,0,1,0,2,5,1,"1,436.00",0,1
31,162,3,0,0,0,0,63,0,144,0,0
3,19,19,0,0,0,0,26,0,0,0,0
33,88,8,2,2,3,3,21,1,62,0,0
33,115,35,0,0,0,0,16,0,118,4,0
33,135,5,0,0,0,0,0,0,41,0,0
19,159,16,0,0,0,0,18,1,"1,961.00",0,1
33,172,10,0,1,0,3,21,4,249,0,0
33,100,10,0,0,0,0,21,0,201,0,0
33,155,5,1,1,3,3,60,0,"1,494.00",0,0
33,25,25,0,0,0,0,10,0,0,31,0
29,139,11,0,1,0,3,37,0,134,0,0
29,170,8,1,1,3,3,66,0,543,4,0
3,28,28,2,2,3,3,60,0,0,0,0
41,32,12,1,1,3,3,8,0,0,4,0
28,136,9,0,1,0,3,1,1,69,4,0
33,33,0,0,0,0,0,0,0,134,31,0
33,141,46,0,3,0,2.7,10,2,41,0,0
32,23,0,0,0,0,0,11,0,0,3,0
31,78,0,0,0,0,0,6,0,0,9,0
31,215,40,0,0,0,0,3,2,493,0,0
33,18,0,0,0,0,0,0,0,0,30,0
33,43,41,1,2,3,0,2,2,71,4,0
30,71,10,0,0,0,0,4,0,1,30,0
33,161,83,0,0,0,0,8,1,53,31,0
32,176,46,0,0,0,0,4,1,230,4,0
33,18,5,0,0,0,0,4,0,39,67,0
28,145,16,0,0,0,0,1,0,234,1,0
33,206,2,0,0,0,0,110,1,211,0,0
29,162,1,0,0,0,0,8,1,71,1,0
16,130,57,0,0,0,0,10,2,178,11,1
24,179,1,0,0,0,0,19,0,337,0,0
29,0,0,0,0,0,0,0,0,0,31,1
29,225,18,1,1,3,3,14,3,172,0,0
28,5,0,0,0,0,0,0,0,0,31,0
32,139,42,2,2,3,3,52,1,62,3,0
33,132,1,0,3,0,3,3,0,559,4,0
33,120,40,0,0,0,0,4,0,544,31,0
29,68,11,0,0,0,0,5,0,27,18,0
33,105,1,0,0,0,0,2,0,454,14,0
33,185,1,0,0,0,0,23,4,555,2,0
33,128,46,0,0,0,0,42,0,615,13,0
33,89,2,0,0,0,0,3,0,0,3,0
33,75,20,0,0,0,0,11,0,390,6,0
32,110,0,0,0,0,0,31,0,40,2,0
32,128,57,0,0,0,0,7,3,"1,247.00",1,0
33,193,65,0,0,0,0,86,4,114,1,0
32,69,1,0,0,0,0,3,0,17,1,0
32,110,2,0,0,0,0,12,0,375,5,0
32,69,57,0,0,0,0,9,2,"1,458.00",2,0
32,115,12,0,0,0,0,27,1,"1,157.00",0,0
30,154,13,1,1,3,3,2,3,30,0,0
20,201,2,0,1,0,3,76,0,22,0,0
32,101,72,0,1,0,3,15,1,30,5,0
32,9,9,0,0,0,0,0,0,75,31,0
31,176,5,1,1,3,3,43,2,12,0,0
33,139,7,0,0,0,0,47,5,349,1,0
33,169,36,4,3,3,0,29,1,579,0,0
32,135,37,0,0,0,0,7,2,93,3,0
32,190,37,5,1,3,0,34,2,"9,565.00",0,0
32,93,0,0,0,0,0,6,0,6,1,0
31,181,1,0,0,0,0,0,2,275,0,0
32,131,1,0,0,0,0,122,0,56,0,0
32,69,1,0,0,0,0,0,0,33,30,0
11,193,15,0,0,0,0,12,2,45,3,0
31,201,1,3,3,3,3,58,1,102,0,0
31,105,12,0,0,0,0,14,0,17,0,0
32,182,2,0,0,0,0,44,2,"8,053.00",1,0
31,173,2,1,1,3,0,3,2,"1,483.00",0,0
32,55,7,0,0,0,0,7,0,0,58,0
14,51,10,0,0,0,0,0,0,246,31,1
32,0,22,0,0,0,0,6,0,2,107,0
32,55,28,0,0,0,0,1,0,57,10,0
30,8,3,0,0,0,0,0,0,0,31,0
32,130,1,0,1,0,4,5,0,439,7,0
26,50,0,0,0,0,0,0,0,1,31,0
31,105,5,0,0,0,0,5,0,64,9,0
32,115,9,2,1,3,0,28,0,9,1,0
31,177,6,2,2,3,3,14,1,59,13,0
31,186,1,0,2,0,3,19,3,883,0,0
12,75,28,0,1,0,3,7,0,0,1,0
32,36,15,0,0,0,0,4,0,698,4,0
30,159,20,1,4,3,0,30,1,992,0,0
32,111,14,0,0,0,0,3,1,32,20,0
32,117,37,0,0,0,0,3,1,660,1,0
32,92,14,1,1,3,3,15,1,3,12,0
18,84,2,0,0,0,0,23,0,0,0,0
31,75,2,0,0,0,0,9,0,12,3,0
32,119,0,0,0,0,0,12,0,101,1,0
28,84,9,0,0,0,0,79,0,27,0,0
32,115,11,0,0,0,0,6,1,349,64,0
32,36,1,0,0,0,0,1,0,613,1,0
31,144,17,0,0,0,0,19,3,86,0,0
31,80,8,1,1,3,3,0,0,265,21,0
31,298,12,11,7,3,0,106,49,858,0,0
32,122,0,0,0,0,0,10,0,476,1,0
32,166,2,1,3,3,0,14,1,792,0,0
