ID,Customer Age (in months),"Churn (1 = Yes, 0 = No)",CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1,Group_14-67,Group_2-6,Group_6-14
5443,4,0,50,29,0,0,0.0,0.0,44,-1,0,0,0,1,0
5441,4,0,20,-12,4,4,2.75,2.75,46,-2,0,0,0,1,0
5438,4,0,5,-16,1,1,3.0,3.0,38,-1,0,6,0,1,0
5436,4,0,81,-26,4,3,2.75,-0.25,26,-1,1,0,0,1,0
5435,4,0,86,86,4,4,3.0,3.0,114,1,0,0,0,1,0
5434,4,0,0,-31,0,0,0.0,0.0,-6,-1,0,0,0,1,0
5433,4,0,143,110,8,8,3.0,3.0,230,5,0,0,0,1,0
5431,4,0,163,149,8,6,3.0,0.0,108,2,0,2,0,1,0
5428,4,0,97,10,6,6,3.0,3.0,88,-2,2957,0,0,1,0
5427,4,0,81,29,3,3,2.6666666666666665,2.6666666666666665,76,11,0,0,0,1,0
5426,4,1,0,-10,0,-1,0.0,-3.0,-34,0,13,4,0,1,0
5425,4,0,188,99,0,0,0.0,0.0,62,51,8,0,0,1,0
5424,4,0,113,67,0,-1,0.0,-3.0,70,2,62,0,0,1,0
5423,4,0,161,116,8,7,2.875,-0.125,458,0,4,0,0,1,0
5421,4,0,176,122,12,10,3.0,0.0,136,1,2,0,0,1,0
5420,4,0,73,73,2,2,3.0,3.0,60,-2,0,0,0,1,0
5418,4,0,50,27,0,0,0.0,0.0,20,-1,0,1,0,1,0
5414,4,0,122,122,1,1,3.0,3.0,64,0,0,0,0,1,0
5410,4,0,15,0,1,0,3.0,0.0,-22,0,4,2,0,1,0
5407,4,0,5,-27,1,1,3.0,3.0,38,-1,0,0,0,1,0
5406,4,0,58,16,3,3,3.0,3.0,8,-1,0,6,0,1,0
5404,4,0,96,55,6,6,2.8,2.8,96,0,25,0,0,1,0
5402,4,0,77,19,0,0,0.0,0.0,32,0,65,1,0,1,0
5399,4,0,156,106,8,7,3.0,0.0,21,7,3,3,0,1,0
5398,4,0,102,59,3,2,3.0,0.0,22,-1,1,0,0,1,0
5397,4,0,34,-8,1,1,3.0,3.0,-8,-1,26,3,0,1,0
5396,4,0,92,31,2,1,3.0,0.0,39,0,2,3,0,1,0
5394,4,0,95,64,1,1,3.0,3.0,193,2,0,5,0,1,0
5393,4,0,0,-32,0,0,0.0,0.0,8,-1,3,0,0,1,0
5392,4,0,106,19,1,0,3.0,0.0,14,0,0,0,0,1,0
5391,4,0,86,77,1,1,3.0,3.0,108,0,1,0,0,1,0
5390,4,0,45,45,2,1,3.5,0.5,20,0,5,0,0,1,0
5388,4,0,45,4,4,3,3.25,3.25,-2,-1,308,0,0,1,0
5387,4,0,163,28,2,2,3.0,3.0,113,1,45,0,0,1,0
5386,4,0,154,112,10,10,3.0,3.0,32,0,42,2,0,1,0
5384,4,0,89,47,1,-5,2.0,-1.0,46,-2,0,0,0,1,0
5383,4,0,0,-32,0,0,0.0,0.0,0,-2,0,0,0,1,0
5381,4,0,51,19,0,0,0.0,0.0,-2,-1,0,6,0,1,0
5380,4,0,36,31,0,0,0.0,0.0,-18,0,4,0,0,1,0
5379,4,0,61,30,1,1,0.0,0.0,63,-1,0,3,0,1,0
5378,4,0,5,5,1,1,0.0,0.0,48,-3,0,0,0,1,0
5377,4,0,30,-11,2,2,3.0,3.0,31,-1,15,4,0,1,0
5374,4,0,85,37,2,2,3.0,3.0,40,1,13,0,0,1,0
5371,4,0,102,70,2,2,3.0,3.0,64,2,0,0,0,1,0
5370,4,0,86,23,0,-3,0.0,-3.0,-32,-1,3,3,0,1,0
5369,4,0,18,18,5,5,3.0,3.0,42,-2,1,0,0,1,0
5367,4,0,0,-32,0,0,0.0,0.0,-4,-2,0,11,0,1,0
5366,4,0,76,18,6,6,2.8333333333333335,2.8333333333333335,18,-5,0,0,0,1,0
5365,4,0,122,68,2,0,3.0,0.0,55,1,0,0,0,1,0
5364,4,0,104,73,11,10,3.0,0.0,120,-1,0,0,0,1,0
5363,4,0,0,-37,2,2,3.0,3.0,2,-2,0,0,0,1,0
5362,4,0,17,-15,0,-1,0.0,-3.0,30,0,20,4,0,1,0
5361,4,0,59,59,2,2,2.5,2.5,46,0,1,0,0,1,0
5360,4,0,57,6,4,4,3.25,3.25,3,5,0,0,0,1,0
5358,4,0,13,13,0,0,0.0,0.0,34,-2,0,0,0,1,0
5355,4,0,0,-36,0,0,0.0,0.0,-2,-1,0,0,0,1,0
5354,4,0,126,40,0,0,0.0,0.0,56,-2,14,0,0,1,0
5353,4,0,160,57,3,3,2.6666666666666665,2.6666666666666665,114,7,0,0,0,1,0
5352,4,0,21,-20,2,2,3.0,3.0,-13,-1,8,0,0,1,0
5350,4,1,84,24,4,4,3.0,3.0,29,3,378,0,0,1,0
5349,4,0,59,11,2,2,3.0,3.0,-12,-2,0,3,0,1,0
5348,4,0,15,-16,1,1,3.0,3.0,63,-1,0,0,0,1,0
5345,4,0,76,9,1,0,3.0,0.0,-25,1,20,0,0,1,0
5344,4,0,0,0,0,0,0.0,0.0,-10,0,24,7,0,1,0
5342,4,0,155,69,2,0,3.0,0.0,137,3,14,2,0,1,0
5339,4,0,0,-48,1,0,3.0,0.0,-13,0,0,0,0,1,0
5338,4,0,91,2,0,-3,0.0,-3.0,3,1,71,0,0,1,0
5337,4,0,5,-51,0,0,0.0,0.0,34,-1,0,0,0,1,0
5335,4,0,92,-7,0,-3,0.0,-3.0,7,2,52,0,0,1,0
5331,4,1,5,-17,0,0,0.0,0.0,42,-2,0,0,0,1,0
5329,4,0,27,-22,2,1,3.0,1.0,-20,-1,0,0,0,1,0
5327,4,0,11,-30,1,1,3.0,3.0,33,-1,0,0,0,1,0
5326,4,0,119,78,4,4,3.0,3.0,175,2,7,0,0,1,0
5325,4,0,197,126,8,8,3.0,3.0,223,217,4,0,0,1,0
5324,4,0,89,89,0,0,0.0,0.0,40,9,0,0,0,1,0
5323,4,0,166,109,3,3,3.0,3.0,68,-1,0,0,0,1,0
5322,4,0,0,-41,0,-1,0.0,0.0,-7,-1,0,6,0,1,0
5318,4,0,82,-45,2,0,3.0,0.0,2,0,3,0,0,1,0
5317,4,0,161,110,20,17,2.9,-0.10000000000000009,75,4,1,0,0,1,0
5316,4,0,102,39,4,1,3.0,0.0,22,4,1,0,0,1,0
5315,4,0,43,-13,2,2,3.0,3.0,54,-1,17,3,0,1,0
5314,4,0,6,-85,1,1,3.0,3.0,-6,-1,0,5,0,1,0
5312,4,1,0,-58,0,-1,0.0,-3.0,-14,-2,0,5,0,1,0
5310,4,0,120,-15,1,0,3.0,1.0,-21,0,0,0,0,1,0
5309,4,0,64,33,3,3,3.0,3.0,59,-1,0,0,0,1,0
5306,4,0,143,54,0,0,0.0,0.0,178,-3,19,0,0,1,0
5305,4,0,125,-32,0,-2,0.0,-3.0,-28,-1,13,0,0,1,0
5303,4,0,151,-11,0,-1,0.0,-3.0,7,0,32,0,0,1,0
5302,4,0,5,-46,0,0,0.0,0.0,-8,-1,0,0,0,1,0
5298,4,0,0,0,0,0,0.0,0.0,2,-2,0,0,0,1,0
5295,4,0,106,19,2,2,3.0,3.0,18,-6,0,0,0,1,0
5293,4,0,113,81,14,14,3.0,3.0,193,1,0,0,0,1,0
5290,4,0,61,3,3,3,2.3333333333333335,2.3333333333333335,-19,-5,6,0,0,1,0
5289,4,0,21,-22,2,2,3.0,3.0,-12,-1,3,1,0,1,0
5287,4,0,25,-46,1,-3,3.0,0.0,26,-1,33,6,0,1,0
5286,4,0,141,104,1,1,3.0,3.0,79,2,3,0,0,1,0
5285,4,0,98,24,2,-3,3.0,0.20000000000000018,-9,-1,85,0,0,1,0
5281,4,0,80,11,2,-2,3.0,0.0,15,0,0,3,0,1,0
5280,4,0,6,-51,0,0,0.0,0.0,2,-2,22,4,0,1,0
5279,4,0,109,77,1,0,2.0,-1.0,40,-2,0,0,0,1,0
5275,4,0,165,82,8,7,3.0,0.0,14,-3,6,0,0,1,0
5270,4,0,5,-61,0,0,0.0,0.0,2,-1,21,4,0,1,0
5268,4,0,69,20,3,3,3.0,3.0,51,-5,0,0,0,1,0
5267,4,0,11,-30,1,1,3.0,3.0,-24,-1,11,3,0,1,0
5266,4,0,47,-11,0,-3,0.0,-3.0,-6,-1,19,0,0,1,0
5265,4,0,207,75,5,4,2.8,-0.20000000000000018,200,-1,853,0,0,1,0
5263,4,0,125,55,1,1,3.0,3.0,16,1,4,0,0,1,0
5262,4,0,51,1,4,2,2.5,0.0,103,-1,52,0,0,1,0
5261,4,0,4,-39,0,0,0.0,0.0,-11,-3,11,5,0,1,0
5260,4,0,60,-1,0,-1,0.0,-3.0,-12,0,35,0,0,1,0
5259,4,0,10,-46,0,-1,0.0,-3.0,-33,-1,7,7,0,1,0
5257,4,0,5,-52,0,0,0.0,0.0,37,-2,11,0,0,1,0
5256,4,0,168,86,0,0,0.0,0.0,97,6,0,0,0,1,0
5255,4,0,5,-27,2,2,3.0,3.0,24,-1,0,1,0,1,0
5254,4,0,133,133,5,5,3.0,3.0,110,3,0,0,0,1,0
5236,4,0,41,-12,0,0,0.0,0.0,-16,0,9,3,0,1,0
5232,4,0,156,61,8,8,3.0,3.0,52,0,2,0,0,1,0
5225,4,0,101,86,1,1,0.0,0.0,8,1,3,6,0,1,0
5223,4,0,8,-8,0,-2,0.0,-3.0,-38,0,21,0,0,1,0
5219,4,0,75,75,3,2,2.5,-0.5,10,2,0,3,0,1,0
5215,4,0,91,12,1,1,0.0,0.0,-6,-1,0,3,0,1,0
5204,4,0,91,91,0,0,0.0,0.0,59,0,0,1,0,1,0
5203,4,0,37,32,1,1,0.0,0.0,0,0,1,5,0,1,0
5196,4,0,56,11,5,5,3.0,3.0,37,0,89,0,0,1,0
5189,4,0,41,-93,0,-10,0.0,-3.0,-108,0,65,1,0,1,0
5185,4,0,74,74,1,1,2.0,2.0,61,0,0,0,0,1,0
5184,4,0,146,146,3,3,3.3333333333333335,3.3333333333333335,344,2,0,0,0,1,0
5175,4,0,11,6,3,3,3.0,3.0,-1,0,12,3,0,1,0
5174,4,0,181,176,1,1,0.0,0.0,76,5,0,0,0,1,0
5173,4,0,86,51,0,-1,0.0,-3.0,83,1,13,0,0,1,0
5169,4,0,97,97,3,3,3.0,3.0,106,34,0,34,0,1,0
5168,4,0,20,-2,3,3,3.0,3.0,-6,0,82,3,0,1,0
5161,4,0,203,9,0,-5,0.0,-3.0,16,-2,7,0,0,1,0
5155,4,0,91,30,1,-1,3.0,0.5,5,0,1,4,0,1,0
5154,4,0,60,60,2,2,2.5,2.5,52,0,0,0,0,1,0
5152,4,0,140,109,16,8,3.0,0.0,47,2,0,3,0,1,0
5151,4,0,32,12,2,2,3.0,3.0,58,0,7,12,0,1,0
5150,4,0,0,-5,0,0,0.0,0.0,-14,0,125,14,0,1,0
5149,4,0,0,-5,1,1,3.0,3.0,-7,0,1,0,0,1,0
5144,4,0,97,4,1,0,3.0,0.0,32,2,2,0,0,1,0
5143,4,0,131,28,8,5,3.0,0.0,10,1,94,0,0,1,0
5140,4,0,1,1,0,0,0.0,0.0,26,-1,0,34,0,1,0
5138,4,0,52,37,0,0,0.0,0.0,32,1,15,3,0,1,0
5137,4,0,55,-26,1,0,3.0,0.0,28,1,9,3,0,1,0
5136,4,0,167,162,5,5,3.0,3.0,25,3,3,5,0,1,0
5133,4,0,85,70,0,0,0.0,0.0,24,3,1,13,0,1,0
5129,4,0,143,55,3,-2,2.6666666666666665,-0.1333333333333333,60,4,5,0,0,1,0
5127,4,0,145,78,4,4,3.0,3.0,6,1,176,0,0,1,0
5125,4,0,178,63,1,0,2.0,2.0,37,1,10,1,0,1,0
5124,4,0,22,7,0,0,0.0,0.0,17,0,34,0,0,1,0
5121,4,0,149,96,5,4,3.0,0.0,52,76,0,0,0,1,0
5120,4,0,129,105,6,5,3.0,0.0,80,6,5,0,0,1,0
5116,4,0,108,25,5,4,3.0,0.0,102,0,32,0,0,1,0
5114,4,0,105,60,1,1,3.0,3.0,14,0,11,0,0,1,0
5109,4,0,125,42,2,0,3.0,0.0,57,5,12,0,0,1,0
5105,4,0,112,41,11,7,3.0,0.0,230,0,0,0,0,1,0
5102,4,0,175,3,1,0,3.0,0.0,135,1,11626,0,0,1,0
5087,4,0,0,0,0,0,0.0,0.0,-1,0,0,26,0,1,0
5085,4,0,140,89,6,6,3.0,3.0,164,7,1,0,0,1,0
5083,4,0,141,124,0,0,0.0,0.0,78,17,49,0,0,1,0
5076,4,0,139,-7,2,-10,3.0,0.0,-57,1,284,2,0,1,0
5068,4,0,54,54,6,6,3.0,3.0,72,0,0,0,0,1,0
5056,4,0,101,101,1,1,3.0,3.0,70,4,0,6,0,1,0
5047,4,0,210,49,4,2,3.0,0.0,27,1,0,0,0,1,0
5046,4,0,16,0,1,0,3.0,0.0,-5,0,0,4,0,1,0
5039,4,0,75,35,3,3,3.0,3.0,-63,0,11,3,0,1,0
5031,4,0,45,45,3,3,3.0,3.0,54,0,0,0,0,1,0
5029,4,0,123,-5,2,1,3.0,0.0,74,1,38,0,0,1,0
5025,4,0,68,-24,0,0,0.0,0.0,15,-1,70,0,0,1,0
5024,4,0,5,5,1,1,3.0,3.0,70,0,0,0,0,1,0
5020,4,0,168,-7,0,-1,0.0,-3.0,-47,-5,6955,0,0,1,0
5017,4,0,59,44,1,1,3.0,3.0,-33,1,1,0,0,1,0
5016,4,0,0,-5,0,0,0.0,0.0,-12,0,53,6,0,1,0
5015,4,0,7,7,1,1,3.0,3.0,54,0,0,0,0,1,0
5011,4,0,89,6,0,-2,0.0,-3.0,-15,1,75,0,0,1,0
5008,4,0,10,0,0,0,0.0,0.0,60,0,0,0,0,1,0
5001,4,0,86,86,0,0,0.0,0.0,37,0,0,19,0,1,0
4998,4,0,76,-31,1,-1,2.0,-1.0,25,0,514,0,0,1,0
4991,4,0,59,0,1,1,3.0,3.0,-57,0,96,0,0,1,0
4990,4,0,5,5,0,0,0.0,0.0,8,0,2,13,0,1,0
4989,4,0,88,83,0,0,0.0,0.0,70,1,0,1,0,1,0
4988,4,0,30,0,3,3,3.0,3.0,68,0,0,0,0,1,0
4986,4,0,99,-13,2,-1,3.5,0.5,8,0,74,0,0,1,0
4984,4,0,96,45,0,0,0.0,0.0,5,2,16,2,0,1,0
4979,4,0,28,-19,1,1,3.0,3.0,12,0,0,0,0,1,0
4973,4,0,121,61,5,5,3.0,3.0,111,0,0,0,0,1,0
4971,4,0,11,6,4,4,3.0,3.0,5,0,4,6,0,1,0
4942,4,0,55,55,0,0,0.0,0.0,44,0,0,0,0,1,0
4929,4,0,46,46,0,0,0.0,0.0,68,0,0,0,0,1,0
4917,4,0,135,44,2,1,3.0,0.0,48,-1,0,0,0,1,0
4880,4,0,105,31,0,-2,0.0,-3.0,16,3,17,3,0,1,0
4876,4,0,20,-54,0,-1,0.0,-3.0,-30,-1,5,0,0,1,0
4866,4,0,62,6,2,1,3.0,3.0,2,-3,2,0,0,1,0
4862,4,0,77,72,1,1,3.0,3.0,-16,1,34,0,0,1,0
4855,4,0,95,44,4,3,3.0,0.0,42,0,0,0,0,1,0
4837,4,0,0,-25,1,1,3.0,3.0,-16,0,35,0,0,1,0
4802,4,0,27,-26,1,0,0.0,-3.0,3,-1,24,3,0,1,0
4795,4,0,15,15,2,2,3.0,3.0,34,0,0,0,0,1,0
4761,4,0,7,7,1,1,0.0,0.0,34,0,0,0,0,1,0
4726,4,0,61,12,1,0,3.0,3.0,73,0,0,0,0,1,0
4721,4,0,142,129,1,1,3.0,3.0,145,1,41,3,0,1,0
4709,4,0,56,56,2,2,3.0,3.0,116,0,0,0,0,1,0
4707,4,0,198,110,1,-2,2.0,-0.6666666666666665,24,2,190,0,0,1,0
4675,4,0,102,36,0,0,0.0,0.0,-8,2,94,0,0,1,0
4674,4,0,85,63,0,-1,0.0,-3.0,-41,8,10,0,0,1,0
4624,4,0,85,63,4,3,3.0,0.0,45,0,4,0,0,1,0
4602,4,0,65,8,1,0,3.0,0.0,3,-2,4,4,0,1,0
4581,4,0,141,28,3,2,3.0,0.0,266,-2,156,0,0,1,0
4569,4,0,114,8,0,-1,0.0,-2.0,17,0,409,0,0,1,0
4565,4,0,41,40,1,1,3.0,3.0,26,0,9,3,0,1,0
4454,4,0,167,167,2,2,3.0,3.0,120,10,0,5,0,1,0
4453,4,0,106,101,32,31,2.96875,-0.03125,66,0,9,0,0,1,0
4396,4,0,27,-22,2,1,2.5,2.5,100,-2,0,0,0,1,0
4392,4,0,0,-7,0,0,0.0,0.0,-12,0,17,24,0,1,0
4254,4,0,25,25,2,2,3.0,3.0,82,0,0,0,0,1,0
4227,4,0,2,2,0,0,0.0,0.0,6,0,0,0,0,1,0
4205,4,0,124,116,14,10,3.0,0.0,142,1,0,0,0,1,0
4134,4,0,7,1,0,-1,0.0,-3.0,20,0,0,0,0,1,0
3898,4,0,95,75,4,2,3.0,0.0,65,0,4,4,0,1,0
3881,4,0,111,103,15,15,3.0,3.0,68,0,0,0,0,1,0
3868,4,0,39,39,2,2,3.0,3.0,-4,0,0,3,0,1,0
3863,4,0,46,-1,2,0,3.0,0.0,75,0,494,0,0,1,0
3853,4,0,45,40,0,0,0.0,0.0,74,1,0,1,0,1,0
3814,4,0,23,-11,1,1,3.0,3.0,36,0,1,0,0,1,0
3428,4,0,0,-50,0,0,0.0,0.0,2,-2,13,4,0,1,0
2552,4,0,100,100,0,0,0.0,0.0,66,0,0,46,0,1,0
2538,4,0,102,29,2,-1,3.0,0.0,-12,0,16,0,0,1,0
1940,4,0,25,-10,0,0,0.0,0.0,-24,0,0,11,0,1,0
1735,4,0,60,-48,0,0,0.0,0.0,-13,-2,233,5,0,1,0
1244,4,0,180,145,6,4,3.0,0.0,204,34,1,3,0,1,0
1023,4,0,105,43,0,0,0.0,0.0,24,3,0,0,0,1,0
967,4,0,107,56,2,-3,3.0,0.0,62,-1,0,0,0,1,0
803,4,0,37,37,0,0,0.0,0.0,16,0,0,0,0,1,0
755,4,0,172,-4,1,-4,3.0,0.20000000000000018,35,5,1001,0,0,1,0
745,4,0,167,72,3,3,3.0,3.0,131,2,1456,4,0,1,0
467,4,0,79,79,1,1,3.0,3.0,41,2,0,0,0,1,0
5253,5,0,126,39,8,4,3.0,0.0,-17,2,14,0,0,1,0
5252,5,0,113,1,4,2,3.0,0.0,31,-1,275,6,0,1,0
5251,5,0,0,-5,0,0,0.0,0.0,-14,0,2,20,0,1,0
5250,5,0,0,0,0,0,0.0,0.0,-12,0,12,21,0,1,0
5249,5,0,78,10,0,-1,0.0,-3.0,11,0,14,0,0,1,0
5248,5,0,0,0,0,0,0.0,0.0,-17,0,21,4,0,1,0
5247,5,0,7,7,0,0,0.0,0.0,-16,0,4,4,0,1,0
5246,5,0,16,0,1,1,3.0,3.0,-9,0,14,4,0,1,0
5244,5,0,10,-47,0,0,0.0,0.0,-11,-2,36,3,0,1,0
5243,5,0,4,-17,0,-7,0.0,-3.0,-35,0,17,1,0,1,0
5242,5,0,0,-20,0,0,0.0,0.0,-67,0,0,0,0,1,0
5241,5,0,0,-31,0,0,0.0,0.0,-9,-1,0,8,0,1,0
5240,5,0,0,0,0,0,0.0,0.0,0,0,0,31,0,1,0
5239,5,0,0,0,0,0,0.0,0.0,-1,0,0,20,0,1,0
5238,5,0,0,-5,0,-1,0.0,0.0,-42,0,0,7,0,1,0
5237,5,0,32,32,0,-1,0.0,0.0,-9,0,0,0,0,1,0
5235,5,0,0,-41,0,0,0.0,0.0,-26,-1,27,7,0,1,0
5234,5,0,88,83,1,1,3.0,3.0,35,2,105,0,0,1,0
5233,5,0,141,77,4,2,2.75,0.25,131,1,0,-1,0,1,0
5231,5,0,119,119,1,1,3.0,3.0,73,2,0,3,0,1,0
5230,5,0,107,56,2,2,3.0,3.0,31,4,11,3,0,1,0
5229,5,0,143,2,7,1,3.0,0.0,-93,-2,702,0,0,1,0
5228,5,0,18,-13,0,-3,0.0,-3.3333333333333335,-12,0,3,5,0,1,0
5227,5,0,145,21,0,-1,0.0,-3.0,75,2,248,12,0,1,0
5226,5,0,0,-5,0,0,0.0,0.0,-24,0,1,3,0,1,0
5222,5,0,60,55,1,0,3.0,0.0,-23,0,14,6,0,1,0
5221,5,0,20,-49,0,-2,0.0,-3.0,-12,-1,0,5,0,1,0
5220,5,0,58,53,0,0,0.0,0.0,0,1,7,-1,0,1,0
5217,5,0,124,-9,8,1,3.0,-0.1428571428571428,52,-1,10,5,0,1,0
5214,5,1,51,21,0,0,0.0,0.0,24,1,497,21,0,1,0
5213,5,0,48,8,1,-6,3.0,0.0,56,0,13,0,0,1,0
5212,5,0,140,8,0,-2,0.0,-3.0,-36,-3,187,-1,0,1,0
5211,5,0,63,48,2,-1,3.0,0.0,34,1,0,-1,0,1,0
5210,5,0,52,28,0,0,0.0,0.0,38,0,5,0,0,1,0
5208,5,0,74,29,3,2,3.0,0.0,-2,4,16,3,0,1,0
5207,5,0,72,67,2,2,3.0,3.0,67,1,146,0,0,1,0
5206,5,0,126,29,0,-5,0.0,-3.0,64,1,10,0,0,1,0
5205,5,0,128,25,2,-2,3.0,0.0,-6,0,14,-2,0,1,0
5201,5,0,20,-31,0,-3,0.0,-3.0,-76,0,144,4,0,1,0
5200,5,0,182,-5,3,-3,3.0,0.0,1,-1,132,-1,0,1,0
5199,5,0,112,46,0,-4,0.0,-3.0,-5,1,7,0,0,1,0
5198,5,0,117,-53,0,0,0.0,0.0,-41,-2,3051,3,0,1,0
5197,5,0,0,-5,0,0,0.0,0.0,-46,0,85,3,0,1,0
5195,5,0,91,63,4,3,3.0,3.0,43,3,45,-1,0,1,0
5193,5,0,40,40,0,0,0.0,0.0,4,0,0,0,0,1,0
5191,5,0,10,-11,0,-1,0.0,-3.0,-9,0,1,4,0,1,0
5190,5,0,88,56,1,0,3.0,0.0,61,1,1,2,0,1,0
5188,5,0,0,-5,0,0,0.0,0.0,-7,0,48,0,0,1,0
5183,5,0,111,85,1,0,3.0,0.0,30,2,2,1,0,1,0
5182,5,0,76,55,6,5,3.0,0.0,16,0,3,0,0,1,0
5181,5,0,95,28,0,-1,0.0,-3.0,30,0,4,-3,0,1,0
5179,5,0,12,-38,2,-17,3.0,0.0,-29,0,91,11,0,1,0
5178,5,0,87,74,2,2,3.0,3.0,26,0,-1,-2,0,1,0
5177,5,0,68,38,0,-3,0.0,-3.6666666666666665,-18,1,19,0,0,1,0
5171,5,0,103,-22,2,-7,3.0,0.0,-17,3,42,0,0,1,0
5170,5,0,43,32,1,-2,3.0,0.0,-18,0,121,9,0,1,0
5167,5,0,32,22,0,-1,0.0,0.0,0,0,-58,4,0,1,0
5166,5,0,198,10,1,-9,3.0,0.10000000000000009,-28,-2,716,0,0,1,0
5165,5,0,15,-38,0,-1,0.0,-3.0,-105,0,64,0,0,1,0
5164,5,0,168,2,0,-6,0.0,-3.0,52,1,49,3,0,1,0
5162,5,0,97,-22,1,1,2.0,2.0,20,2,28,0,0,1,0
5160,5,0,108,78,1,-4,2.0,-0.6000000000000001,38,4,0,16,0,1,0
5159,5,0,121,11,0,-5,0.0,-3.0,-63,-2,422,0,0,1,0
5158,5,0,0,0,0,0,0.0,0.0,-11,0,5,20,0,1,0
5157,5,0,132,24,2,-5,3.0,0.0,98,-40,2408,0,0,1,0
5148,5,0,132,17,2,2,3.0,3.0,-39,8,23,0,0,1,0
5147,5,0,117,62,8,5,3.0,0.0,143,0,15,0,0,1,0
5145,5,0,56,6,1,-1,3.0,0.0,-3,0,3,13,0,1,0
5142,5,0,86,-7,1,-2,3.0,0.0,2,-1,249,2,0,1,0
5141,5,0,149,15,0,-5,0.0,-3.0,-21,-5,593,-2,0,1,0
5139,5,0,138,0,1,-2,3.0,0.0,22,0,4,4,0,1,0
5135,5,0,117,20,0,-1,0.0,-3.0,35,1,178,0,0,1,0
5134,5,0,173,-25,5,-2,2.8,-0.20000000000000018,-27,-1,107,0,0,1,0
5132,5,0,102,8,1,-3,3.0,0.0,16,0,163,12,0,1,0
5128,5,0,92,-1,0,-3,0.0,-3.0,-11,-1,79,9,0,1,0
5126,5,0,35,-26,1,-5,3.0,0.0,-66,0,158,0,0,1,0
5123,5,0,55,40,0,-1,0.0,-3.0,-7,0,0,9,0,1,0
5122,5,0,113,67,0,-15,0.0,-3.0,-9,7,-18,0,0,1,0
5119,5,0,70,-11,0,0,0.0,0.0,-61,-3,58,2,0,1,0
5118,5,0,198,113,4,4,3.0,3.0,170,2,37,-1,0,1,0
5115,5,0,84,84,4,4,3.0,3.0,213,0,0,1,0,1,0
5113,5,0,48,6,0,-2,0.0,-2.5,-7,0,2,1,0,1,0
5111,5,0,0,0,0,0,0.0,0.0,-9,0,0,7,0,1,0
5110,5,0,155,1,2,-9,3.0,0.0,-103,0,-1,0,0,1,0
5108,5,0,149,49,1,-1,3.0,0.0,53,-1,161,-2,0,1,0
5107,5,0,148,32,0,-2,0.0,-3.0,44,2,125,2,0,1,0
5106,5,0,215,23,0,-2,0.0,-2.5,-111,6,1100,0,0,1,0
5104,5,0,200,195,1,-2,3.0,0.0,143,2,-47,0,0,1,0
5103,5,0,101,-45,3,2,3.0,0.0,-29,-3,52,-1,0,1,0
5101,5,0,0,0,0,0,0.0,0.0,-1,0,0,22,0,1,0
5100,5,0,136,17,0,-7,0.0,-3.0,-74,-1,288,0,0,1,0
5099,5,0,4,-6,0,0,0.0,0.0,-6,0,0,7,0,1,0
5098,5,0,0,-6,0,-2,0.0,-3.0,-32,0,-3,-2,0,1,0
5097,5,0,57,-28,5,0,3.0,0.0,4,-1,23,0,0,1,0
5096,5,0,33,33,0,0,0.0,0.0,8,1,0,3,0,1,0
5095,5,0,122,66,2,-2,3.0,0.0,23,4,10,1,0,1,0
5094,5,0,0,0,0,-1,0.0,-3.0,-10,0,1,14,0,1,0
5092,5,0,77,16,2,-2,2.5,0.0,7,2,16,1,0,1,0
5091,5,0,28,28,0,0,0.0,0.0,34,0,0,17,0,1,0
5090,5,0,78,27,3,2,3.0,0.0,-1,2,-2,0,0,1,0
5089,5,0,61,-11,0,-9,0.0,-3.0,-39,1,166,0,0,1,0
5088,5,0,44,-9,0,-1,0.0,-3.0,-9,0,80,4,0,1,0
5086,5,0,0,0,0,0,0.0,0.0,2,0,0,31,0,1,0
5084,5,0,86,73,3,3,3.0,3.0,61,2,7,-10,0,1,0
5081,5,0,112,52,0,-2,0.0,-3.0,-21,1,-1,-3,0,1,0
5080,5,0,5,5,0,0,0.0,0.0,6,0,-41,31,0,1,0
5079,5,0,153,61,1,-1,3.0,0.0,44,3,908,0,0,1,0
5078,5,0,150,10,0,-1,0.0,0.0,43,0,906,3,0,1,0
5077,5,0,137,16,0,-1,0.0,-3.0,2,7,9,0,0,1,0
5075,5,0,149,-10,0,-3,0.0,-3.0,70,1,644,-1,0,1,0
5074,5,0,172,124,7,-3,3.0,0.0,24,7,613,0,0,1,0
5073,5,0,18,18,3,0,3.0,0.0,-9,0,0,4,0,1,0
5072,5,0,0,0,0,0,0.0,0.0,0,0,0,31,0,1,0
5070,5,0,17,-38,0,0,0.0,0.0,-18,0,50,0,0,1,0
5069,5,0,102,-6,1,-5,3.0,0.16666666666666652,-36,1,17,3,0,1,0
5067,5,0,24,-36,0,0,0.0,0.0,-9,0,1,4,0,1,0
5066,5,0,18,18,1,1,2.0,2.0,9,0,-5,6,0,1,0
5064,5,0,138,47,0,0,0.0,0.0,17,1,1,-3,0,1,0
5063,5,0,91,28,0,-2,0.0,-3.0,32,2,-52,0,0,1,0
5059,5,0,80,80,2,2,2.5,2.5,36,1,0,18,0,1,0
